"Gruppe";"ValgstedId";"KredsNr";"StorKredsNr";"LandsdelsNr";"EV2004 - Stemmeberettigede";"EV2004 - Afgivne stemmer";"EV2004 - Blanke stemmer";"EV2004 - Andre ugyldige stemmer";"EV2004 - Gyldige stemmer";"EV2004 - A. Socialdemokratiet";"EV2004 - B. Det Radikale Venstre";"EV2004 - C. Det Konservative Folkeparti";"EV2004 - F. Socialistisk Folkeparti";"EV2004 - J. JuniBevægelsen - Mod Union";"EV2004 - K. Kristendemokraterne";"EV2004 - N. Folkebevægelsen mod EU";"EV2004 - O. Dansk Folkeparti";"EV2004 - V. Venstre, Danmarks Liberale Parti"
"787006";"787006";"90";"16";"3";"1244";"587";"9";"1";"577";"148";"25";"60";"21";"36";"23";"18";"29";"217"
"787007";"787007";"90";"16";"3";"934";"469";"7";"0";"462";"126";"28";"47";"27";"36";"9";"14";"34";"141"
"787008";"787008";"90";"16";"3";"1111";"479";"4";"0";"475";"147";"28";"29";"30";"36";"5";"31";"22";"147"
"787009";"787009";"90";"16";"3";"510";"234";"5";"0";"229";"37";"10";"18";"19";"25";"10";"20";"20";"70"
"787010";"787010";"90";"16";"3";"1632";"701";"16";"1";"684";"238";"25";"46";"28";"78";"14";"24";"86";"145"
"787011";"787011";"90";"16";"3";"327";"180";"1";"0";"179";"42";"8";"17";"11";"20";"6";"6";"12";"57"
"787012";"787012";"90";"16";"3";"3068";"1486";"9";"2";"1475";"520";"66";"168";"82";"116";"36";"44";"97";"346"
"787013";"787013";"90";"16";"3";"342";"143";"1";"0";"142";"30";"5";"15";"6";"23";"17";"6";"9";"31"
"787014";"787014";"90";"16";"3";"466";"232";"2";"0";"230";"47";"12";"19";"8";"20";"13";"7";"9";"95"
"787015";"787015";"90";"16";"3";"973";"454";"5";"1";"448";"126";"20";"22";"25";"48";"6";"31";"23";"147"
"787016";"787016";"90";"16";"3";"928";"388";"1";"0";"387";"112";"9";"29";"19";"22";"4";"12";"28";"152"
"789001";"789001";"93";"16";"3";"705";"328";"5";"2";"321";"107";"11";"24";"14";"17";"7";"8";"24";"109"
"789002";"789002";"93";"16";"3";"296";"124";"1";"0";"123";"32";"5";"10";"4";"9";"1";"1";"8";"53"
"789003";"789003";"93";"16";"3";"358";"180";"5";"0";"175";"45";"7";"8";"18";"19";"1";"8";"6";"63"
"789004";"789004";"93";"16";"3";"736";"356";"6";"1";"349";"86";"7";"25";"23";"20";"4";"12";"14";"158"
"789005";"789005";"93";"16";"3";"781";"438";"5";"1";"432";"115";"25";"34";"36";"37";"8";"12";"28";"137"
"789006";"789006";"93";"16";"3";"337";"163";"2";"1";"160";"35";"13";"12";"17";"13";"1";"9";"9";"51"
"789007";"789007";"93";"16";"3";"613";"341";"6";"2";"333";"89";"17";"17";"13";"14";"6";"11";"19";"147"
"789008";"789008";"93";"16";"3";"639";"317";"2";"0";"315";"84";"14";"15";"15";"20";"8";"6";"26";"127"
"789009";"789009";"93";"16";"3";"337";"148";"5";"1";"142";"20";"1";"12";"8";"17";"2";"6";"8";"68"
"789010";"789010";"93";"16";"3";"1354";"670";"4";"0";"666";"161";"39";"61";"29";"47";"16";"16";"53";"244"
"791001";"791001";"93";"16";"3";"20019";"8463";"107";"26";"8330";"3025";"494";"745";"570";"567";"106";"364";"506";"1953"
"791002";"791002";"93";"16";"3";"2388";"1156";"7";"2";"1147";"332";"51";"75";"49";"56";"14";"42";"69";"459"
"791003";"791003";"93";"16";"3";"2212";"1204";"20";"1";"1183";"309";"80";"119";"107";"89";"16";"68";"63";"332"
"791004";"791004";"93";"16";"3";"8268";"4045";"63";"8";"3974";"1206";"263";"420";"295";"219";"69";"123";"194";"1185"
"793001";"793001";"93";"16";"3";"2223";"822";"4";"0";"818";"185";"22";"36";"28";"39";"16";"18";"36";"438"
"793004";"793004";"93";"16";"3";"680";"298";"1";"0";"297";"54";"13";"12";"11";"13";"6";"7";"22";"159"
"793005";"793005";"93";"16";"3";"741";"259";"8";"0";"251";"65";"3";"11";"8";"15";"11";"5";"9";"124"
"793006";"793006";"93";"16";"3";"424";"228";"3";"0";"225";"48";"13";"9";"9";"16";"6";"10";"12";"102"
"793007";"793007";"93";"16";"3";"1171";"572";"3";"0";"569";"138";"11";"13";"21";"38";"7";"18";"26";"297"
"793008";"793008";"93";"16";"3";"390";"194";"4";"1";"189";"37";"3";"6";"8";"13";"8";"4";"9";"101"
"801001";"801001";"102";"17";"3";"1927";"907";"9";"1";"897";"334";"43";"63";"54";"81";"16";"30";"41";"235"
"801002";"801002";"102";"17";"3";"866";"331";"2";"0";"329";"96";"14";"17";"23";"49";"6";"9";"26";"89"
"801003";"801003";"102";"17";"3";"566";"268";"4";"0";"264";"75";"11";"12";"8";"31";"2";"11";"16";"98"
"801004";"801004";"102";"17";"3";"628";"309";"5";"1";"303";"67";"16";"23";"18";"30";"4";"12";"26";"107"
"801005";"801005";"102";"17";"3";"901";"405";"7";"1";"397";"104";"20";"34";"21";"32";"5";"7";"26";"148"
"801006";"801006";"102";"17";"3";"913";"391";"5";"1";"385";"112";"8";"28";"13";"29";"3";"10";"41";"141"
"801007";"801007";"102";"17";"3";"325";"126";"1";"1";"124";"41";"2";"10";"5";"16";"1";"3";"6";"40"
"803001";"803001";"98";"17";"3";"2334";"1092";"8";"1";"1083";"545";"25";"59";"31";"71";"19";"24";"53";"256"
"803002";"803002";"98";"17";"3";"1185";"588";"2";"0";"586";"230";"21";"30";"23";"57";"5";"18";"29";"173"
"803003";"803003";"98";"17";"3";"526";"257";"1";"0";"256";"112";"9";"8";"5";"16";"0";"5";"15";"86"
"803004";"803004";"98";"17";"3";"885";"419";"2";"0";"417";"144";"21";"21";"20";"56";"3";"11";"34";"107"
"803005";"803005";"98";"17";"3";"1327";"647";"8";"1";"638";"246";"21";"38";"22";"55";"14";"21";"42";"179"
"805010";"805010";"96";"17";"3";"9298";"3950";"47";"3";"3900";"1497";"125";"372";"179";"335";"59";"160";"227";"946"
"805034";"805034";"96";"17";"3";"543";"219";"5";"0";"214";"54";"4";"23";"13";"23";"8";"7";"6";"76"
"805036";"805036";"96";"17";"3";"337";"145";"2";"2";"141";"21";"2";"8";"5";"18";"6";"2";"15";"64"
"805040";"805040";"96";"17";"3";"717";"364";"3";"0";"361";"112";"8";"12";"16";"42";"2";"15";"23";"131"
"805050";"805050";"96";"17";"3";"1050";"481";"5";"1";"475";"176";"22";"33";"29";"46";"0";"11";"22";"136"
"805054";"805054";"96";"17";"3";"159";"81";"2";"0";"79";"21";"3";"4";"2";"4";"1";"2";"6";"36"
"805056";"805056";"96";"17";"3";"523";"236";"3";"0";"233";"62";"4";"18";"8";"20";"5";"11";"13";"92"
"805060";"805060";"96";"17";"3";"292";"152";"1";"0";"151";"22";"3";"16";"15";"19";"0";"2";"12";"62"
"805070";"805070";"96";"17";"3";"1145";"470";"5";"1";"464";"97";"15";"33";"23";"73";"9";"20";"45";"149"
"805074";"805074";"96";"17";"3";"311";"132";"0";"0";"132";"38";"3";"8";"3";"17";"1";"6";"8";"48"
"805076";"805076";"96";"17";"3";"238";"107";"2";"0";"105";"19";"4";"8";"5";"7";"6";"6";"11";"39"
"805080";"805080";"96";"17";"3";"663";"346";"2";"0";"344";"112";"6";"20";"14";"36";"11";"14";"14";"117"
"807001";"807001";"96";"17";"3";"710";"322";"6";"1";"315";"101";"15";"23";"13";"23";"5";"7";"20";"108"
"807002";"807002";"96";"17";"3";"1574";"611";"6";"0";"605";"193";"26";"63";"26";"69";"4";"19";"63";"142"
"807003";"807003";"96";"17";"3";"3472";"1561";"13";"0";"1548";"430";"53";"131";"101";"157";"41";"54";"101";"480"
"807004";"807004";"96";"17";"3";"1070";"416";"3";"2";"411";"116";"10";"34";"14";"56";"9";"12";"27";"133"
"807005";"807005";"96";"17";"3";"2747";"1327";"12";"3";"1312";"470";"38";"103";"64";"125";"8";"29";"88";"387"
"807006";"807006";"96";"17";"3";"1106";"562";"4";"0";"558";"168";"13";"22";"28";"64";"18";"23";"23";"199"
"807007";"807007";"96";"17";"3";"291";"151";"3";"1";"147";"32";"2";"10";"14";"15";"7";"5";"8";"54"
"807008";"807008";"96";"17";"3";"426";"201";"2";"0";"199";"53";"6";"7";"6";"29";"2";"13";"8";"75"
"809001";"809001";"103";"17";"3";"3221";"1325";"11";"2";"1312";"322";"33";"135";"37";"139";"50";"33";"83";"480"
"809002";"809002";"103";"17";"3";"620";"293";"3";"0";"290";"65";"13";"18";"14";"40";"6";"18";"10";"106"
"809003";"809003";"103";"17";"3";"835";"391";"3";"1";"387";"104";"13";"41";"25";"43";"12";"10";"30";"109"
"809004";"809004";"103";"17";"3";"514";"221";"1";"0";"220";"70";"7";"12";"4";"19";"5";"2";"6";"95"
"809005";"809005";"103";"17";"3";"874";"361";"5";"0";"356";"77";"16";"28";"11";"42";"13";"9";"10";"150"
"811001";"811001";"98";"17";"3";"3277";"1441";"9";"1";"1431";"487";"50";"113";"53";"118";"42";"31";"80";"457"
"811002";"811002";"98";"17";"3";"1128";"490";"2";"0";"488";"116";"12";"31";"18";"60";"5";"19";"34";"193"
"811003";"811003";"98";"17";"3";"864";"376";"2";"1";"373";"95";"8";"17";"19";"42";"16";"7";"15";"154"
"811004";"811004";"98";"17";"3";"998";"434";"5";"1";"428";"132";"11";"27";"20";"39";"9";"22";"26";"142"
"813001";"813001";"95";"17";"3";"5874";"2362";"24";"7";"2331";"875";"65";"210";"110";"241";"19";"119";"207";"485"
"813002";"813002";"95";"17";"3";"8413";"2913";"36";"7";"2870";"1161";"56";"250";"152";"346";"17";"133";"242";"513"
"813003";"813003";"95";"17";"3";"4576";"1606";"11";"4";"1591";"673";"46";"131";"91";"200";"14";"70";"140";"226"
"813005";"813005";"95";"17";"3";"2020";"858";"6";"0";"852";"195";"27";"65";"38";"135";"84";"27";"93";"188"
"813006";"813006";"95";"17";"3";"1324";"534";"6";"0";"528";"169";"16";"30";"18";"86";"14";"18";"49";"128"
"813007";"813007";"95";"17";"3";"814";"403";"5";"2";"396";"111";"14";"21";"26";"86";"4";"14";"32";"88"
"813008";"813008";"95";"17";"3";"1581";"735";"9";"1";"725";"217";"18";"51";"28";"86";"12";"34";"56";"223"
"813009";"813009";"95";"17";"3";"1435";"721";"8";"1";"712";"175";"24";"81";"30";"76";"10";"22";"45";"249"
"815001";"815001";"102";"17";"3";"4333";"1919";"20";"2";"1897";"649";"63";"196";"75";"185";"16";"55";"147";"511"
"815002";"815002";"102";"17";"3";"577";"225";"5";"1";"219";"63";"10";"22";"11";"32";"3";"6";"15";"57"
"815003";"815003";"102";"17";"3";"480";"221";"3";"1";"217";"91";"6";"15";"8";"17";"1";"5";"12";"62"
"815004";"815004";"102";"17";"3";"529";"217";"5";"1";"211";"69";"5";"10";"12";"20";"0";"11";"9";"75"
"815005";"815005";"102";"17";"3";"354";"159";"2";"0";"157";"46";"5";"10";"6";"25";"2";"7";"19";"37"
"815006";"815006";"102";"17";"3";"178";"92";"1";"0";"91";"30";"0";"3";"4";"17";"0";"5";"9";"23"
"815007";"815007";"102";"17";"3";"1052";"436";"7";"0";"429";"145";"18";"31";"4";"54";"0";"15";"20";"142"
"815008";"815008";"102";"17";"3";"777";"326";"4";"1";"321";"109";"7";"25";"6";"41";"0";"6";"23";"104"
"817001";"817001";"99";"17";"3";"1580";"725";"6";"2";"717";"249";"25";"46";"27";"90";"9";"39";"44";"188"
"817002";"817002";"99";"17";"3";"289";"130";"2";"1";"127";"38";"2";"11";"3";"20";"1";"8";"3";"41"
"817003";"817003";"99";"17";"3";"2283";"1080";"17";"2";"1061";"360";"57";"99";"46";"154";"13";"40";"52";"240"
"817004";"817004";"99";"17";"3";"2435";"1073";"10";"3";"1060";"332";"35";"109";"42";"172";"2";"38";"76";"254"
"817005";"817005";"99";"17";"3";"805";"403";"0";"0";"403";"125";"15";"20";"7";"70";"4";"18";"48";"96"
"817006";"817006";"99";"17";"3";"1116";"452";"3";"0";"449";"140";"12";"27";"14";"54";"5";"21";"33";"143"
"819001";"819001";"97";"17";"3";"740";"319";"1";"0";"318";"94";"13";"28";"20";"34";"8";"15";"17";"89"
"819002";"819002";"97";"17";"3";"756";"293";"5";"0";"288";"85";"14";"16";"14";"49";"7";"14";"16";"73"
"819003";"819003";"97";"17";"3";"4894";"1675";"11";"4";"1660";"636";"45";"187";"79";"197";"32";"71";"146";"267"
"819005";"819005";"97";"17";"3";"280";"121";"0";"0";"121";"30";"2";"14";"5";"20";"4";"5";"5";"36"
"819006";"819006";"97";"17";"3";"1060";"523";"6";"0";"517";"142";"20";"52";"27";"61";"11";"22";"30";"152"
"819007";"819007";"97";"17";"3";"1394";"622";"11";"1";"610";"152";"18";"69";"20";"56";"8";"18";"35";"234"
"819008";"819008";"97";"17";"3";"739";"374";"1";"0";"373";"84";"15";"53";"18";"29";"5";"8";"24";"137"
"819009";"819009";"97";"17";"3";"284";"145";"3";"0";"142";"41";"5";"7";"7";"18";"1";"4";"20";"39"
"819010";"819010";"97";"17";"3";"392";"164";"1";"0";"163";"44";"6";"12";"5";"20";"2";"6";"16";"52"
"821001";"821001";"97";"17";"3";"7157";"2846";"24";"3";"2819";"1008";"192";"270";"191";"285";"29";"112";"167";"565"
"821002";"821002";"97";"17";"3";"2694";"1047";"8";"1";"1038";"295";"35";"90";"46";"98";"36";"24";"51";"363"
"821003";"821003";"97";"17";"3";"1573";"583";"6";"0";"577";"147";"18";"36";"19";"54";"4";"15";"22";"262"
"821004";"821004";"97";"17";"3";"1342";"652";"6";"0";"646";"161";"23";"58";"33";"60";"8";"16";"43";"244"
"821005";"821005";"97";"17";"3";"1291";"654";"4";"2";"648";"187";"29";"38";"51";"94";"10";"39";"46";"154"
"821006";"821006";"97";"17";"3";"2450";"1218";"7";"2";"1209";"429";"51";"114";"53";"121";"6";"38";"71";"326"
"821007";"821007";"97";"17";"3";"3099";"1480";"11";"2";"1467";"529";"48";"135";"61";"138";"12";"43";"84";"417"
"821008";"821008";"97";"17";"3";"4085";"1601";"16";"4";"1581";"683";"60";"89";"106";"185";"18";"69";"95";"276"
"821009";"821009";"97";"17";"3";"2898";"1269";"15";"4";"1250";"457";"51";"110";"92";"123";"37";"41";"67";"272"
"823001";"823001";"102";"17";"3";"1391";"643";"7";"0";"636";"213";"43";"56";"28";"39";"9";"17";"38";"193"
"823002";"823002";"102";"17";"3";"390";"178";"2";"0";"176";"54";"10";"12";"6";"14";"1";"3";"10";"66"
"823003";"823003";"102";"17";"3";"677";"287";"0";"0";"287";"85";"18";"25";"20";"23";"3";"13";"21";"79"
"823004";"823004";"102";"17";"3";"514";"239";"2";"0";"237";"44";"5";"17";"8";"34";"6";"14";"25";"84"
"823005";"823005";"102";"17";"3";"402";"215";"1";"1";"213";"62";"15";"18";"8";"26";"1";"8";"19";"56"
"823006";"823006";"102";"17";"3";"289";"157";"0";"1";"156";"27";"5";"6";"1";"7";"6";"6";"15";"83"
"823007";"823007";"102";"17";"3";"276";"150";"3";"0";"147";"27";"5";"17";"10";"19";"1";"5";"5";"58"
"823008";"823008";"102";"17";"3";"7303";"2903";"32";"6";"2865";"964";"188";"307";"183";"252";"44";"99";"190";"638"
"825005";"825005";"95";"17";"3";"616";"238";"2";"0";"236";"41";"7";"15";"17";"58";"1";"15";"17";"65"
"825015";"825015";"95";"17";"3";"728";"272";"2";"0";"270";"75";"11";"22";"23";"25";"7";"10";"33";"64"
"825020";"825020";"95";"17";"3";"385";"133";"2";"0";"131";"28";"5";"13";"7";"25";"2";"15";"13";"23"
"827001";"827001";"103";"17";"3";"3715";"1481";"24";"5";"1452";"533";"40";"102";"74";"139";"10";"33";"66";"455"
"827002";"827002";"103";"17";"3";"393";"178";"2";"3";"173";"64";"4";"9";"7";"12";"2";"3";"21";"51"
"827003";"827003";"103";"17";"3";"814";"337";"5";"1";"331";"79";"6";"15";"10";"34";"8";"11";"19";"149"
"827004";"827004";"103";"17";"3";"344";"165";"3";"0";"162";"29";"5";"2";"5";"17";"3";"4";"7";"90"
"827005";"827005";"103";"17";"3";"323";"137";"0";"0";"137";"30";"1";"10";"6";"16";"4";"6";"10";"54"
"827006";"827006";"103";"17";"3";"1296";"606";"11";"2";"593";"169";"39";"33";"64";"84";"4";"22";"43";"135"
"827007";"827007";"103";"17";"3";"805";"378";"4";"0";"374";"77";"14";"17";"21";"27";"3";"11";"28";"176"
"829001";"829001";"98";"17";"3";"3359";"1516";"20";"3";"1493";"437";"53";"120";"87";"142";"29";"47";"76";"502"
"829002";"829002";"98";"17";"3";"952";"478";"2";"0";"476";"116";"11";"28";"27";"57";"4";"25";"30";"178"
"829003";"829003";"98";"17";"3";"2422";"1031";"14";"0";"1017";"303";"33";"109";"43";"112";"7";"50";"75";"285"
"831001";"831001";"103";"17";"3";"3357";"1596";"16";"0";"1580";"564";"67";"165";"85";"161";"20";"23";"72";"423"
"831002";"831002";"103";"17";"3";"435";"245";"1";"1";"243";"42";"13";"17";"11";"23";"2";"9";"21";"105"
"831003";"831003";"103";"17";"3";"482";"255";"2";"0";"253";"52";"12";"15";"18";"32";"2";"10";"12";"100"
"831004";"831004";"103";"17";"3";"615";"319";"1";"0";"318";"87";"5";"33";"20";"41";"6";"17";"23";"86"
"831005";"831005";"103";"17";"3";"307";"141";"1";"1";"139";"26";"4";"7";"17";"18";"0";"6";"8";"53"
"831006";"831006";"103";"17";"3";"757";"339";"3";"0";"336";"95";"10";"23";"16";"35";"6";"11";"20";"120"
"831007";"831007";"103";"17";"3";"187";"111";"1";"0";"110";"18";"6";"5";"4";"6";"1";"2";"4";"64"
"833001";"833001";"103";"17";"3";"347";"172";"7";"0";"165";"19";"10";"20";"6";"11";"7";"5";"11";"76"
"833002";"833002";"103";"17";"3";"975";"459";"3";"1";"455";"126";"28";"49";"19";"39";"14";"12";"26";"142"
"833003";"833003";"103";"17";"3";"611";"272";"6";"1";"265";"64";"15";"15";"6";"20";"10";"4";"18";"113"
"833004";"833004";"103";"17";"3";"335";"154";"0";"0";"154";"40";"4";"5";"3";"9";"0";"5";"6";"82"
"833005";"833005";"103";"17";"3";"346";"164";"6";"1";"157";"36";"6";"9";"7";"12";"3";"5";"11";"68"
"833006";"833006";"103";"17";"3";"663";"276";"5";"0";"271";"86";"13";"21";"9";"25";"9";"5";"10";"93"
"833007";"833007";"103";"17";"3";"743";"315";"2";"0";"313";"73";"6";"25";"11";"29";"3";"12";"33";"121"
"835001";"835001";"98";"17";"3";"2454";"991";"5";"0";"986";"377";"27";"69";"29";"93";"22";"56";"51";"262"
"835002";"835002";"98";"17";"3";"2366";"889";"10";"3";"876";"404";"24";"37";"29";"86";"8";"112";"46";"130"
"835003";"835003";"98";"17";"3";"1166";"597";"11";"1";"585";"173";"29";"66";"22";"62";"3";"25";"33";"172"
"835004";"835004";"98";"17";"3";"1041";"488";"4";"0";"484";"120";"22";"39";"26";"56";"7";"17";"28";"169"
"835006";"835006";"98";"17";"3";"611";"265";"4";"0";"261";"53";"18";"20";"17";"29";"5";"7";"20";"92"
"835007";"835007";"98";"17";"3";"522";"264";"0";"2";"262";"83";"2";"11";"6";"27";"6";"12";"17";"98"
"837001";"837001";"102";"17";"3";"286";"142";"3";"0";"139";"38";"2";"11";"6";"16";"0";"7";"16";"43"
"837002";"837002";"102";"17";"3";"791";"339";"1";"0";"338";"149";"14";"19";"19";"28";"1";"8";"17";"83"
"837003";"837003";"102";"17";"3";"1186";"510";"3";"0";"507";"200";"13";"36";"8";"50";"2";"27";"45";"126"
"837004";"837004";"102";"17";"3";"391";"159";"1";"0";"158";"62";"4";"10";"9";"13";"2";"4";"19";"35"
"837005";"837005";"102";"17";"3";"1614";"761";"6";"1";"754";"270";"29";"50";"31";"116";"4";"27";"46";"181"
"837006";"837006";"102";"17";"3";"303";"130";"3";"0";"127";"31";"3";"13";"9";"18";"0";"3";"21";"29"
"837007";"837007";"102";"17";"3";"455";"206";"3";"1";"202";"66";"9";"16";"9";"18";"4";"9";"18";"53"
"837008";"837008";"102";"17";"3";"1878";"845";"11";"1";"833";"365";"28";"52";"41";"71";"9";"36";"45";"186"
"839001";"839001";"97";"17";"3";"2602";"1123";"16";"3";"1104";"375";"50";"79";"33";"99";"28";"25";"56";"359"
"839002";"839002";"97";"17";"3";"848";"447";"3";"1";"443";"134";"18";"19";"22";"52";"6";"11";"28";"153"
"839004";"839004";"97";"17";"3";"583";"240";"6";"1";"233";"62";"9";"14";"5";"24";"11";"5";"34";"69"
"839005";"839005";"97";"17";"3";"661";"277";"1";"0";"276";"83";"7";"13";"9";"21";"3";"5";"12";"123"
"839006";"839006";"97";"17";"3";"420";"172";"1";"1";"170";"52";"8";"9";"15";"20";"2";"6";"12";"46"
"839007";"839007";"97";"17";"3";"874";"365";"9";"0";"356";"103";"9";"20";"15";"26";"2";"16";"28";"137"
"839008";"839008";"97";"17";"3";"905";"380";"5";"0";"375";"109";"6";"19";"10";"39";"8";"15";"30";"139"
"841001";"841001";"95";"17";"3";"7756";"2546";"22";"4";"2520";"911";"91";"248";"116";"301";"14";"87";"225";"527"
"841002";"841002";"95";"17";"3";"153";"71";"1";"0";"70";"20";"2";"5";"3";"8";"0";"4";"5";"23"
"841003";"841003";"95";"17";"3";"1551";"632";"2";"3";"627";"210";"13";"49";"25";"68";"4";"20";"56";"182"
"843001";"843001";"102";"17";"3";"865";"413";"5";"0";"408";"140";"22";"36";"30";"48";"2";"15";"28";"87"
"843002";"843002";"102";"17";"3";"444";"201";"4";"0";"197";"61";"4";"20";"6";"24";"0";"8";"13";"61"
"843003";"843003";"102";"17";"3";"309";"185";"0";"0";"185";"42";"13";"14";"18";"21";"1";"11";"3";"62"
"843004";"843004";"102";"17";"3";"653";"314";"4";"0";"310";"110";"12";"18";"11";"33";"3";"12";"21";"90"
"843005";"843005";"102";"17";"3";"271";"142";"1";"1";"140";"33";"10";"9";"8";"21";"0";"2";"18";"39"
"843006";"843006";"102";"17";"3";"1432";"702";"9";"2";"691";"246";"20";"28";"30";"81";"7";"20";"51";"208"
"843007";"843007";"102";"17";"3";"2636";"1523";"15";"2";"1506";"389";"127";"133";"146";"199";"13";"63";"73";"363"
"843008";"843008";"102";"17";"3";"288";"143";"3";"0";"140";"35";"3";"4";"11";"26";"1";"3";"5";"52"
"843009";"843009";"102";"17";"3";"289";"146";"0";"1";"145";"43";"9";"8";"10";"20";"2";"7";"3";"43"
"845001";"845001";"103";"17";"3";"5395";"2563";"31";"5";"2527";"790";"103";"258";"126";"230";"23";"77";"156";"764"
"845002";"845002";"103";"17";"3";"1420";"712";"3";"0";"709";"173";"48";"60";"45";"80";"16";"15";"34";"238"
"845003";"845003";"103";"17";"3";"566";"294";"4";"1";"289";"51";"16";"22";"20";"35";"10";"8";"19";"108"
"845004";"845004";"103";"17";"3";"1247";"595";"9";"1";"585";"175";"22";"51";"35";"53";"6";"16";"21";"206"
"845005";"845005";"103";"17";"3";"408";"226";"10";"0";"216";"48";"7";"18";"15";"25";"3";"13";"12";"75"
"845006";"845006";"103";"17";"3";"379";"174";"3";"0";"171";"42";"16";"7";"8";"20";"2";"8";"11";"57"
"847001";"847001";"96";"17";"3";"6746";"2913";"35";"8";"2870";"972";"116";"326";"122";"279";"50";"100";"171";"734"
"847002";"847002";"96";"17";"3";"378";"159";"1";"0";"158";"45";"4";"16";"10";"14";"6";"6";"7";"50"
"847003";"847003";"96";"17";"3";"965";"385";"6";"1";"378";"110";"10";"38";"11";"31";"2";"11";"21";"144"
"847004";"847004";"96";"17";"3";"708";"307";"0";"0";"307";"96";"17";"7";"9";"30";"14";"10";"22";"102"
"847005";"847005";"96";"17";"3";"441";"192";"3";"0";"189";"56";"2";"17";"8";"23";"5";"13";"16";"49"
"847006";"847006";"96";"17";"3";"676";"257";"2";"1";"254";"68";"9";"15";"11";"26";"3";"5";"20";"97"
"847007";"847007";"96";"17";"3";"469";"248";"2";"0";"246";"63";"11";"22";"10";"26";"3";"3";"22";"86"
"847008";"847008";"96";"17";"3";"645";"255";"4";"0";"251";"63";"7";"9";"15";"31";"3";"14";"22";"87"
"847009";"847009";"96";"17";"3";"623";"260";"1";"0";"259";"76";"1";"19";"11";"27";"5";"12";"8";"100"
"847010";"847010";"96";"17";"3";"1462";"602";"6";"2";"594";"148";"13";"52";"8";"46";"39";"25";"44";"219"
"847011";"847011";"96";"17";"3";"434";"189";"3";"2";"184";"46";"2";"21";"2";"17";"1";"7";"12";"76"
"849001";"849001";"99";"17";"3";"3914";"1807";"11";"1";"1795";"590";"61";"148";"79";"135";"34";"72";"87";"589"
"849002";"849002";"99";"17";"3";"1494";"668";"4";"1";"663";"241";"14";"40";"37";"63";"6";"21";"44";"197"
"849003";"849003";"99";"17";"3";"1073";"520";"5";"1";"514";"190";"8";"37";"23";"44";"6";"16";"24";"166"
"849004";"849004";"99";"17";"3";"1022";"499";"3";"1";"495";"182";"16";"20";"15";"32";"15";"18";"31";"166"
"849005";"849005";"99";"17";"3";"890";"502";"7";"0";"495";"153";"13";"21";"24";"36";"11";"14";"23";"200"
"851001";"851001";"99";"17";"3";"4131";"1816";"22";"4";"1790";"634";"91";"133";"137";"205";"14";"126";"159";"291"
"851002";"851002";"99";"17";"3";"2011";"860";"9";"1";"850";"362";"57";"44";"67";"111";"9";"43";"57";"100"
"851003";"851003";"99";"17";"3";"4278";"1785";"25";"6";"1754";"720";"58";"118";"139";"249";"17";"97";"142";"214"
"851004";"851004";"99";"17";"3";"3712";"1552";"10";"2";"1540";"632";"45";"102";"94";"179";"15";"62";"155";"256"
