"Gruppe";"ValgstedId";"KredsNr";"StorKredsNr";"LandsdelsNr";"FV1990 - Stemmeberettigede";"FV1990 - Afgivne stemmer";"FV1990 - Blanke stemmer";"FV1990 - Andre ugyldige stemmer";"FV1990 - Gyldige stemmer";"FV1990 - A. Socialdemokratiet";"FV1990 - B. Det Radikale Venstre";"FV1990 - C. Det Konservative Folkeparti";"FV1990 - D. Centrum-Demokraterne";"FV1990 - E. Danmarks Retsforbund";"FV1990 - F. Socialistisk Folkeparti";"FV1990 - G. De Grønne";"FV1990 - H. Det Humanistiske Parti";"FV1990 - P. Fælles Kurs";"FV1990 - Q. Kristeligt Folkeparti";"FV1990 - V. Venstre, Danmarks Liberale Parti";"FV1990 - Z. Fremskridtspartiet";"FV1990 - Ø. Enhedslisten";"FV1990 - 1. Uden for partierne";"FV1990 - 2. Uden for partierne"
"789004";"789004";"93";"16";"3";"677";"586";"2";"0";"584";"124";"18";"57";"23";"8";"22";"1";"0";"7";"14";"246";"62";"2";"-";"-"
"789005";"789005";"93";"16";"3";"720";"640";"1";"0";"639";"144";"33";"86";"22";"9";"34";"1";"0";"5";"20";"231";"49";"5";"-";"-"
"789006";"789006";"93";"16";"3";"383";"325";"1";"0";"324";"107";"14";"33";"10";"1";"18";"5";"0";"5";"6";"86";"38";"1";"-";"-"
"789007";"789007";"93";"16";"3";"603";"511";"9";"1";"501";"133";"14";"57";"16";"0";"27";"4";"0";"8";"15";"181";"43";"3";"-";"-"
"789008";"789008";"93";"16";"3";"671";"563";"0";"3";"560";"148";"26";"65";"23";"2";"24";"4";"0";"6";"35";"161";"64";"2";"-";"-"
"789009";"789009";"93";"16";"3";"371";"311";"3";"1";"307";"66";"8";"24";"8";"0";"11";"2";"0";"9";"11";"129";"32";"7";"-";"-"
"789010";"789010";"93";"16";"3";"1233";"1069";"7";"5";"1057";"273";"54";"116";"45";"5";"39";"5";"0";"7";"61";"332";"115";"5";"-";"-"
"791001";"791001";"93";"16";"3";"18850";"15361";"106";"35";"15220";"5834";"466";"2223";"696";"63";"1015";"102";"3";"141";"358";"3008";"1169";"142";"-";"-"
"791002";"791002";"93";"16";"3";"2270";"2001";"14";"2";"1985";"513";"70";"252";"43";"5";"121";"13";"0";"22";"51";"696";"189";"10";"-";"-"
"791003";"791003";"93";"16";"3";"2060";"1732";"11";"6";"1715";"411";"92";"248";"98";"15";"153";"14";"0";"20";"33";"482";"132";"17";"-";"-"
"791004";"791004";"93";"16";"3";"6953";"5865";"35";"19";"5811";"1669";"244";"929";"267";"30";"388";"26";"2";"47";"159";"1629";"370";"51";"-";"-"
"793001";"793001";"93";"16";"3";"2248";"1824";"8";"4";"1812";"559";"51";"290";"93";"4";"54";"4";"0";"14";"109";"470";"154";"10";"-";"-"
"793004";"793004";"93";"16";"3";"706";"603";"2";"2";"599";"166";"12";"58";"18";"1";"27";"2";"0";"8";"43";"201";"62";"1";"-";"-"
"793005";"793005";"93";"16";"3";"706";"543";"2";"2";"539";"208";"11";"30";"28";"3";"9";"0";"0";"3";"60";"143";"44";"0";"-";"-"
"793006";"793006";"93";"16";"3";"403";"349";"1";"1";"347";"77";"9";"47";"16";"1";"4";"2";"0";"3";"25";"116";"47";"0";"-";"-"
"793007";"793007";"93";"16";"3";"1221";"1016";"6";"2";"1008";"365";"22";"114";"57";"4";"38";"4";"0";"9";"40";"269";"85";"1";"-";"-"
"793008";"793008";"93";"16";"3";"419";"345";"1";"0";"344";"78";"5";"43";"8";"1";"4";"1";"0";"1";"28";"123";"52";"0";"-";"-"
"801001";"801001";"102";"17";"3";"1793";"1418";"14";"1";"1403";"649";"40";"179";"46";"9";"73";"6";"0";"12";"32";"262";"89";"6";"0";"-"
"801002";"801002";"102";"17";"3";"877";"731";"7";"1";"723";"305";"34";"62";"17";"1";"28";"7";"0";"11";"2";"160";"90";"6";"0";"-"
"801003";"801003";"102";"17";"3";"579";"476";"1";"0";"475";"149";"16";"51";"12";"3";"15";"1";"1";"3";"6";"165";"45";"6";"2";"-"
"801004";"801004";"102";"17";"3";"686";"577";"2";"1";"574";"182";"24";"69";"20";"0";"24";"6";"0";"8";"17";"168";"54";"2";"0";"-"
"801005";"801005";"102";"17";"3";"818";"691";"6";"1";"684";"210";"17";"90";"27";"2";"24";"2";"0";"10";"35";"195";"71";"1";"0";"-"
"801006";"801006";"102";"17";"3";"973";"761";"6";"1";"754";"255";"21";"71";"20";"2";"21";"5";"0";"15";"13";"232";"98";"1";"0";"-"
"801007";"801007";"102";"17";"3";"344";"280";"2";"1";"277";"102";"15";"29";"22";"0";"11";"1";"0";"1";"1";"68";"26";"1";"0";"-"
"803001";"803001";"98";"17";"3";"2276";"1869";"5";"6";"1858";"748";"55";"243";"63";"8";"52";"6";"0";"19";"146";"289";"225";"3";"1";"-"
"803002";"803002";"98";"17";"3";"1234";"1036";"6";"0";"1030";"374";"30";"133";"32";"5";"45";"4";"0";"16";"40";"198";"147";"6";"0";"-"
"803003";"803003";"98";"17";"3";"571";"474";"3";"1";"470";"192";"16";"44";"27";"1";"16";"3";"0";"6";"8";"84";"66";"5";"2";"-"
"803004";"803004";"98";"17";"3";"890";"718";"3";"1";"714";"241";"32";"78";"32";"9";"47";"11";"0";"7";"24";"144";"81";"8";"0";"-"
"803005";"803005";"98";"17";"3";"1440";"1186";"7";"1";"1178";"408";"28";"84";"44";"9";"64";"2";"0";"27";"79";"217";"206";"8";"2";"-"
"805010";"805010";"96";"17";"3";"9083";"7642";"41";"20";"7581";"3396";"228";"1118";"323";"60";"408";"39";"0";"73";"215";"1000";"677";"37";"7";"-"
"805034";"805034";"96";"17";"3";"559";"485";"1";"1";"483";"158";"17";"64";"16";"3";"27";"1";"0";"5";"15";"109";"68";"0";"0";"-"
"805036";"805036";"96";"17";"3";"350";"289";"5";"1";"283";"75";"11";"23";"6";"1";"14";"2";"0";"2";"4";"88";"55";"2";"0";"-"
"805040";"805040";"96";"17";"3";"758";"661";"1";"0";"660";"216";"28";"56";"31";"15";"32";"2";"0";"5";"27";"167";"78";"3";"0";"-"
"805050";"805050";"96";"17";"3";"1036";"843";"7";"0";"836";"354";"38";"88";"29";"2";"54";"2";"0";"4";"28";"146";"81";"10";"0";"-"
"805054";"805054";"96";"17";"3";"173";"149";"1";"0";"148";"45";"3";"13";"1";"2";"5";"0";"1";"3";"3";"50";"22";"0";"0";"-"
"805056";"805056";"96";"17";"3";"560";"472";"1";"0";"471";"178";"13";"42";"11";"3";"22";"1";"1";"10";"11";"114";"62";"3";"0";"-"
"805060";"805060";"96";"17";"3";"300";"264";"3";"0";"261";"78";"10";"26";"13";"1";"15";"3";"0";"6";"7";"69";"33";"0";"0";"-"
"805070";"805070";"96";"17";"3";"1213";"966";"6";"0";"960";"311";"37";"127";"24";"9";"46";"10";"0";"17";"24";"243";"107";"4";"1";"-"
"805074";"805074";"96";"17";"3";"332";"263";"1";"0";"262";"91";"8";"22";"5";"0";"9";"3";"0";"6";"7";"70";"37";"4";"0";"-"
"805076";"805076";"96";"17";"3";"265";"220";"1";"0";"219";"78";"9";"19";"5";"3";"16";"2";"0";"2";"11";"46";"28";"0";"0";"-"
"805080";"805080";"96";"17";"3";"677";"571";"1";"0";"570";"188";"18";"57";"28";"1";"30";"5";"1";"3";"25";"162";"50";"2";"0";"-"
"807001";"807001";"96";"17";"3";"718";"633";"3";"3";"627";"222";"27";"61";"21";"3";"18";"1";"0";"11";"40";"138";"82";"3";"0";"-"
"807002";"807002";"96";"17";"3";"1616";"1305";"5";"3";"1297";"569";"32";"108";"61";"3";"66";"4";"0";"31";"51";"221";"140";"11";"0";"-"
"807003";"807003";"96";"17";"3";"3534";"2960";"20";"4";"2936";"1060";"107";"381";"114";"6";"149";"9";"0";"37";"140";"622";"295";"15";"1";"-"
"807004";"807004";"96";"17";"3";"1169";"947";"4";"1";"942";"339";"35";"72";"35";"6";"44";"2";"2";"14";"40";"230";"119";"4";"0";"-"
"807005";"807005";"96";"17";"3";"2493";"2198";"12";"1";"2185";"1003";"58";"274";"87";"5";"110";"7";"0";"18";"68";"358";"189";"7";"1";"-"
"807006";"807006";"96";"17";"3";"1140";"970";"5";"3";"962";"325";"33";"106";"47";"3";"40";"5";"1";"12";"30";"234";"123";"3";"0";"-"
"807007";"807007";"96";"17";"3";"315";"279";"4";"0";"275";"79";"11";"24";"11";"0";"13";"0";"0";"2";"16";"85";"34";"0";"0";"-"
"807008";"807008";"96";"17";"3";"457";"396";"3";"0";"393";"146";"3";"30";"15";"2";"25";"2";"0";"4";"7";"112";"44";"2";"1";"-"
"809001";"809001";"103";"17";"3";"3130";"2525";"13";"2";"2510";"738";"65";"410";"126";"11";"56";"5";"1";"22";"174";"539";"355";"8";"0";"-"
"809002";"809002";"103";"17";"3";"693";"555";"2";"0";"553";"142";"20";"85";"23";"3";"23";"6";"0";"8";"29";"147";"65";"2";"0";"-"
"809003";"809003";"103";"17";"3";"745";"644";"1";"0";"643";"243";"22";"101";"21";"3";"12";"1";"0";"8";"25";"131";"70";"6";"0";"-"
"809004";"809004";"103";"17";"3";"518";"425";"0";"1";"424";"116";"20";"69";"14";"7";"7";"1";"0";"3";"15";"132";"40";"0";"0";"-"
"809005";"809005";"103";"17";"3";"884";"731";"3";"0";"728";"209";"34";"68";"33";"3";"21";"1";"0";"2";"23";"217";"111";"6";"0";"-"
"811001";"811001";"98";"17";"3";"3173";"2508";"13";"7";"2488";"870";"101";"380";"139";"13";"83";"4";"0";"25";"97";"487";"282";"7";"0";"-"
"811002";"811002";"98";"17";"3";"1152";"941";"8";"1";"932";"319";"32";"106";"43";"7";"32";"0";"0";"10";"17";"255";"106";"5";"0";"-"
"811003";"811003";"98";"17";"3";"913";"730";"10";"2";"718";"204";"20";"73";"34";"3";"29";"4";"0";"5";"46";"191";"104";"5";"0";"-"
"811004";"811004";"98";"17";"3";"1041";"846";"5";"1";"840";"252";"29";"81";"31";"11";"41";"9";"0";"7";"50";"221";"102";"6";"0";"-"
"813001";"813001";"95";"17";"3";"19995";"15804";"67";"31";"15706";"8132";"320";"2078";"682";"86";"910";"80";"2";"302";"265";"1719";"1020";"98";"12";"-"
"813006";"813006";"95";"17";"3";"3197";"2618";"12";"6";"2600";"930";"68";"313";"114";"15";"117";"10";"0";"29";"290";"459";"240";"14";"1";"-"
"813007";"813007";"95";"17";"3";"797";"665";"4";"0";"661";"275";"18";"78";"28";"3";"43";"2";"1";"8";"15";"127";"59";"3";"1";"-"
"813008";"813008";"95";"17";"3";"1606";"1347";"6";"3";"1338";"460";"50";"135";"78";"12";"65";"6";"1";"24";"72";"315";"113";"7";"0";"-"
"813009";"813009";"95";"17";"3";"1439";"1240";"6";"2";"1232";"367";"42";"223";"79";"7";"49";"5";"0";"14";"60";"290";"86";"10";"0";"-"
"815001";"815001";"102";"17";"3";"4263";"3532";"24";"7";"3501";"1539";"96";"564";"150";"13";"123";"15";"2";"44";"47";"599";"289";"18";"2";"-"
"815002";"815002";"102";"17";"3";"611";"475";"6";"2";"467";"226";"15";"52";"10";"3";"34";"2";"1";"9";"3";"71";"39";"2";"0";"-"
"815003";"815003";"102";"17";"3";"479";"383";"4";"0";"379";"172";"18";"41";"12";"2";"9";"1";"0";"4";"8";"85";"27";"0";"0";"-"
"815004";"815004";"102";"17";"3";"527";"453";"1";"0";"452";"197";"16";"23";"17";"2";"21";"3";"0";"4";"6";"116";"47";"0";"0";"-"
"815005";"815005";"102";"17";"3";"340";"272";"2";"0";"270";"103";"7";"41";"7";"0";"8";"2";"1";"3";"6";"67";"24";"1";"0";"-"
"815006";"815006";"102";"17";"3";"190";"163";"0";"1";"162";"64";"2";"12";"6";"1";"2";"1";"0";"6";"2";"40";"24";"2";"0";"-"
"815007";"815007";"102";"17";"3";"1012";"832";"3";"1";"828";"342";"45";"103";"32";"3";"30";"3";"0";"13";"9";"174";"72";"2";"0";"-"
"815008";"815008";"102";"17";"3";"728";"573";"4";"0";"569";"244";"13";"64";"20";"1";"15";"1";"0";"7";"11";"104";"88";"1";"0";"-"
"817001";"817001";"99";"17";"3";"1626";"1366";"4";"4";"1358";"630";"52";"117";"70";"7";"53";"6";"1";"23";"53";"212";"122";"11";"1";"-"
"817002";"817002";"99";"17";"3";"305";"248";"1";"0";"247";"87";"8";"18";"10";"1";"19";"2";"0";"6";"6";"55";"29";"5";"1";"-"
"817003";"817003";"99";"17";"3";"2186";"1892";"11";"3";"1878";"853";"69";"198";"91";"6";"105";"7";"0";"18";"51";"321";"144";"14";"1";"-"
"817004";"817004";"99";"17";"3";"2181";"1777";"11";"3";"1763";"805";"53";"244";"63";"14";"82";"13";"0";"38";"29";"249";"159";"9";"5";"-"
"817005";"817005";"99";"17";"3";"598";"492";"0";"1";"491";"169";"18";"48";"28";"2";"25";"3";"0";"11";"19";"105";"55";"5";"3";"-"
"817006";"817006";"99";"17";"3";"1158";"951";"3";"1";"947";"421";"19";"81";"29";"3";"39";"4";"0";"17";"33";"197";"97";"6";"1";"-"
"819001";"819001";"97";"17";"3";"774";"670";"7";"2";"661";"171";"16";"80";"56";"4";"28";"3";"0";"5";"88";"123";"87";"0";"0";"-"
"819002";"819002";"97";"17";"3";"744";"595";"5";"1";"589";"241";"23";"55";"26";"8";"19";"4";"0";"9";"29";"93";"80";"2";"0";"-"
"819003";"819003";"97";"17";"3";"5247";"4027";"22";"5";"4000";"1820";"101";"453";"176";"33";"157";"19";"4";"87";"213";"466";"455";"13";"3";"-"
"819005";"819005";"97";"17";"3";"311";"274";"0";"0";"274";"107";"12";"27";"13";"0";"14";"5";"0";"2";"6";"60";"28";"0";"0";"-"
"819006";"819006";"97";"17";"3";"1010";"829";"7";"0";"822";"275";"37";"105";"39";"5";"43";"6";"0";"10";"36";"151";"103";"12";"0";"-"
"819007";"819007";"97";"17";"3";"1427";"1132";"5";"1";"1126";"319";"48";"152";"40";"5";"33";"6";"0";"17";"66";"308";"130";"2";"0";"-"
"819008";"819008";"97";"17";"3";"714";"564";"3";"0";"561";"151";"29";"69";"35";"3";"28";"3";"0";"6";"26";"148";"58";"5";"0";"-"
"819009";"819009";"97";"17";"3";"301";"238";"2";"0";"236";"70";"7";"26";"10";"1";"7";"0";"0";"5";"15";"66";"29";"0";"0";"-"
"819010";"819010";"97";"17";"3";"443";"347";"3";"0";"344";"90";"11";"31";"12";"3";"18";"0";"1";"8";"19";"85";"63";"1";"2";"-"
"821001";"821001";"97";"17";"3";"12508";"10068";"61";"8";"9999";"4430";"436";"1205";"472";"52";"715";"73";"3";"135";"399";"1323";"671";"80";"5";"-"
"821002";"821002";"97";"17";"3";"2665";"2132";"11";"3";"2118";"661";"105";"209";"80";"5";"66";"9";"2";"27";"141";"502";"297";"13";"1";"-"
"821003";"821003";"97";"17";"3";"1707";"1335";"5";"2";"1328";"456";"74";"83";"48";"6";"41";"4";"0";"8";"49";"420";"136";"3";"0";"-"
"821004";"821004";"97";"17";"3";"1352";"1138";"6";"1";"1131";"313";"51";"117";"60";"6";"55";"7";"1";"14";"51";"325";"124";"7";"0";"-"
"821005";"821005";"97";"17";"3";"1158";"990";"4";"1";"985";"310";"57";"101";"42";"11";"92";"9";"0";"10";"20";"228";"85";"20";"0";"-"
"821106";"821106";"97";"17";"3";"2731";"2378";"12";"4";"2362";"989";"113";"286";"165";"13";"96";"9";"0";"15";"53";"409";"206";"8";"0";"-"
"821107";"821107";"97";"17";"3";"4390";"3707";"14";"3";"3690";"1597";"151";"429";"220";"11";"167";"12";"2";"33";"108";"659";"280";"20";"1";"-"
"823001";"823001";"102";"17";"3";"1280";"1107";"6";"1";"1100";"417";"54";"149";"51";"4";"44";"3";"0";"13";"27";"244";"88";"6";"0";"-"
"823002";"823002";"102";"17";"3";"423";"354";"3";"0";"351";"108";"14";"26";"15";"3";"23";"0";"0";"7";"10";"110";"32";"3";"0";"-"
"823003";"823003";"102";"17";"3";"688";"584";"2";"0";"582";"192";"19";"67";"18";"6";"31";"2";"0";"11";"23";"144";"65";"4";"0";"-"
"823004";"823004";"102";"17";"3";"533";"444";"0";"0";"444";"128";"19";"44";"10";"2";"27";"1";"0";"3";"11";"122";"75";"2";"0";"-"
"823005";"823005";"102";"17";"3";"397";"349";"3";"0";"346";"94";"17";"34";"11";"0";"20";"7";"0";"7";"19";"76";"48";"13";"0";"-"
"823006";"823006";"102";"17";"3";"292";"256";"0";"1";"255";"40";"3";"17";"16";"1";"4";"2";"0";"2";"18";"114";"37";"1";"0";"-"
"823007";"823007";"102";"17";"3";"303";"255";"2";"0";"253";"56";"9";"27";"10";"0";"16";"1";"0";"1";"6";"85";"39";"3";"0";"-"
"823008";"823008";"102";"17";"3";"7166";"5813";"35";"6";"5772";"2614";"178";"884";"230";"34";"278";"36";"3";"65";"139";"902";"369";"35";"5";"-"
"825005";"825005";"95";"17";"3";"705";"556";"1";"0";"555";"155";"25";"86";"28";"9";"18";"2";"0";"11";"29";"118";"69";"5";"0";"-"
"825015";"825015";"95";"17";"3";"774";"597";"3";"0";"594";"208";"16";"88";"22";"2";"27";"6";"0";"5";"24";"128";"65";"3";"0";"-"
"825020";"825020";"95";"17";"3";"427";"327";"0";"3";"324";"113";"7";"66";"14";"3";"17";"2";"0";"11";"22";"33";"35";"1";"0";"-"
"827001";"827001";"103";"17";"3";"3788";"2908";"17";"3";"2888";"1247";"76";"298";"103";"11";"104";"11";"1";"39";"57";"689";"239";"9";"4";"-"
"827002";"827002";"103";"17";"3";"453";"384";"0";"0";"384";"154";"7";"29";"9";"1";"13";"3";"0";"6";"10";"112";"39";"1";"0";"-"
"827003";"827003";"103";"17";"3";"866";"727";"2";"0";"725";"192";"9";"45";"19";"7";"39";"0";"0";"13";"24";"276";"100";"1";"0";"-"
"827004";"827004";"103";"17";"3";"374";"318";"0";"0";"318";"78";"11";"9";"7";"0";"7";"2";"0";"9";"10";"145";"40";"0";"0";"-"
"827005";"827005";"103";"17";"3";"353";"302";"2";"0";"300";"83";"9";"17";"8";"1";"13";"1";"1";"7";"11";"126";"19";"4";"0";"-"
"827006";"827006";"103";"17";"3";"1478";"1172";"3";"6";"1163";"379";"63";"115";"29";"9";"117";"12";"2";"22";"19";"272";"106";"18";"0";"-"
"827007";"827007";"103";"17";"3";"813";"655";"4";"2";"649";"176";"26";"56";"16";"2";"27";"1";"0";"9";"20";"243";"66";"7";"0";"-"
"829001";"829001";"98";"17";"3";"3415";"2828";"18";"0";"2810";"947";"173";"238";"127";"13";"158";"13";"2";"36";"96";"675";"315";"17";"0";"-"
"829002";"829002";"98";"17";"3";"988";"837";"5";"0";"832";"272";"48";"55";"34";"16";"27";"3";"0";"11";"15";"249";"94";"8";"0";"-"
"829003";"829003";"98";"17";"3";"2309";"1922";"17";"2";"1903";"700";"96";"233";"99";"11";"66";"9";"0";"28";"59";"395";"196";"7";"4";"-"
"831001";"831001";"103";"17";"3";"2810";"2373";"25";"2";"2346";"1044";"83";"297";"130";"9";"147";"14";"0";"32";"54";"377";"147";"10";"2";"-"
"831002";"831002";"103";"17";"3";"455";"399";"5";"0";"394";"95";"12";"32";"11";"1";"25";"1";"0";"4";"11";"146";"53";"3";"0";"-"
"831003";"831003";"103";"17";"3";"524";"436";"0";"0";"436";"135";"16";"40";"10";"1";"20";"4";"0";"8";"13";"129";"59";"1";"0";"-"
"831004";"831004";"103";"17";"3";"560";"450";"4";"0";"446";"170";"17";"53";"26";"2";"38";"1";"0";"1";"13";"81";"41";"3";"0";"-"
"831005";"831005";"103";"17";"3";"348";"292";"1";"0";"291";"89";"11";"17";"10";"6";"13";"3";"0";"3";"10";"84";"43";"2";"0";"-"
"831006";"831006";"103";"17";"3";"774";"634";"1";"0";"633";"256";"28";"38";"19";"12";"22";"2";"0";"22";"11";"158";"62";"2";"1";"-"
"831007";"831007";"103";"17";"3";"192";"167";"0";"0";"167";"39";"4";"15";"3";"3";"6";"1";"0";"1";"2";"71";"20";"2";"0";"-"
"833001";"833001";"103";"17";"3";"395";"318";"1";"0";"317";"58";"5";"36";"15";"3";"10";"3";"0";"2";"39";"116";"30";"0";"0";"-"
"833002";"833002";"103";"17";"3";"959";"822";"6";"2";"814";"266";"50";"112";"38";"6";"28";"0";"0";"5";"52";"203";"50";"4";"0";"-"
"833003";"833003";"103";"17";"3";"623";"515";"1";"0";"514";"125";"33";"58";"22";"1";"12";"0";"0";"4";"27";"154";"77";"1";"0";"-"
"833004";"833004";"103";"17";"3";"348";"279";"0";"0";"279";"76";"6";"28";"12";"0";"12";"0";"0";"7";"17";"86";"34";"1";"0";"-"
"833005";"833005";"103";"17";"3";"358";"305";"2";"0";"303";"77";"13";"21";"11";"0";"16";"1";"0";"3";"14";"101";"46";"0";"0";"-"
"833006";"833006";"103";"17";"3";"626";"517";"5";"1";"511";"197";"16";"61";"20";"3";"16";"2";"0";"10";"33";"82";"68";"3";"0";"-"
"833007";"833007";"103";"17";"3";"781";"621";"5";"0";"616";"221";"22";"45";"20";"5";"14";"7";"0";"4";"10";"158";"103";"7";"0";"-"
"835001";"835001";"98";"17";"3";"2371";"1945";"6";"0";"1939";"810";"56";"280";"92";"3";"82";"4";"0";"23";"95";"304";"186";"4";"0";"-"
"835002";"835002";"98";"17";"3";"2436";"2018";"8";"4";"2006";"1247";"31";"158";"66";"9";"112";"4";"1";"54";"47";"116";"147";"11";"3";"-"
"835003";"835003";"98";"17";"3";"889";"756";"6";"1";"749";"264";"21";"129";"34";"4";"56";"6";"0";"12";"14";"116";"82";"10";"1";"-"
"835004";"835004";"98";"17";"3";"1074";"919";"1";"0";"918";"313";"32";"125";"41";"2";"44";"5";"0";"11";"30";"229";"83";"3";"0";"-"
"835006";"835006";"98";"17";"3";"608";"501";"6";"0";"495";"135";"22";"69";"22";"3";"29";"3";"0";"8";"39";"119";"45";"1";"0";"-"
"835007";"835007";"98";"17";"3";"567";"492";"2";"1";"489";"182";"16";"38";"15";"1";"26";"3";"0";"11";"15";"109";"70";"3";"0";"-"
"837001";"837001";"102";"17";"3";"307";"257";"0";"3";"254";"99";"15";"24";"12";"0";"16";"1";"0";"8";"4";"45";"28";"2";"0";"-"
"837002";"837002";"102";"17";"3";"817";"696";"7";"1";"688";"334";"23";"59";"30";"3";"48";"1";"1";"14";"18";"85";"68";"4";"0";"-"
"837003";"837003";"102";"17";"3";"1240";"1031";"2";"2";"1027";"514";"27";"108";"39";"0";"32";"1";"1";"12";"25";"141";"123";"2";"2";"-"
"837004";"837004";"102";"17";"3";"410";"333";"1";"0";"332";"146";"11";"28";"6";"0";"14";"5";"0";"3";"5";"66";"47";"1";"0";"-"
"837005";"837005";"102";"17";"3";"1472";"1210";"8";"4";"1198";"531";"72";"111";"43";"4";"66";"5";"0";"26";"16";"188";"129";"6";"1";"-"
"837006";"837006";"102";"17";"3";"343";"295";"1";"0";"294";"134";"8";"23";"15";"0";"20";"0";"1";"5";"4";"23";"60";"0";"1";"-"
"837007";"837007";"102";"17";"3";"493";"410";"0";"1";"409";"205";"15";"38";"8";"4";"27";"2";"0";"4";"9";"51";"44";"1";"1";"-"
"837008";"837008";"102";"17";"3";"1557";"1306";"5";"0";"1301";"653";"27";"138";"76";"4";"76";"11";"0";"19";"42";"146";"105";"3";"1";"-"
"839001";"839001";"97";"17";"3";"2572";"2092";"12";"0";"2080";"770";"73";"202";"106";"5";"58";"7";"0";"15";"127";"521";"188";"8";"0";"-"
"839002";"839002";"97";"17";"3";"868";"743";"5";"0";"738";"232";"35";"58";"27";"5";"33";"6";"0";"8";"46";"218";"67";"3";"0";"-"
"839004";"839004";"97";"17";"3";"611";"484";"1";"0";"483";"154";"11";"58";"19";"4";"15";"3";"0";"4";"29";"123";"60";"3";"0";"-"
"839005";"839005";"97";"17";"3";"685";"545";"2";"0";"543";"184";"13";"48";"19";"1";"26";"3";"0";"6";"31";"143";"68";"1";"0";"-"
"839006";"839006";"97";"17";"3";"469";"405";"3";"3";"399";"159";"15";"51";"15";"1";"28";"6";"0";"5";"10";"68";"34";"7";"0";"-"
"839007";"839007";"97";"17";"3";"929";"789";"5";"0";"784";"273";"26";"75";"30";"1";"20";"4";"0";"9";"28";"206";"112";"0";"0";"-"
"839008";"839008";"97";"17";"3";"990";"798";"1";"1";"796";"268";"29";"54";"34";"5";"27";"2";"0";"13";"37";"216";"110";"1";"0";"-"
"841001";"841001";"95";"17";"3";"8668";"6702";"35";"14";"6653";"3122";"209";"906";"343";"26";"285";"42";"2";"89";"134";"895";"561";"37";"2";"-"
"841002";"841002";"95";"17";"3";"163";"136";"0";"0";"136";"37";"2";"23";"4";"2";"9";"5";"0";"1";"5";"22";"26";"0";"0";"-"
"841003";"841003";"95";"17";"3";"1523";"1263";"11";"1";"1251";"489";"46";"188";"58";"6";"46";"8";"0";"18";"33";"233";"120";"6";"0";"-"
"843001";"843001";"102";"17";"3";"870";"710";"4";"1";"705";"306";"26";"81";"26";"5";"46";"2";"0";"7";"14";"128";"54";"9";"1";"-"
"843002";"843002";"102";"17";"3";"467";"392";"6";"0";"386";"174";"8";"41";"8";"3";"17";"4";"0";"4";"2";"82";"42";"1";"0";"-"
"843003";"843003";"102";"17";"3";"349";"291";"2";"0";"289";"90";"10";"44";"10";"5";"17";"1";"0";"0";"7";"66";"37";"2";"0";"-"
"843004";"843004";"102";"17";"3";"697";"583";"6";"0";"577";"261";"13";"51";"23";"0";"25";"7";"1";"9";"11";"100";"75";"1";"0";"-"
"843005";"843005";"102";"17";"3";"306";"263";"2";"1";"260";"100";"6";"15";"12";"0";"12";"2";"0";"2";"6";"43";"59";"3";"0";"-"
"843006";"843006";"102";"17";"3";"1440";"1226";"8";"1";"1217";"494";"27";"197";"43";"12";"37";"4";"0";"6";"24";"175";"196";"2";"0";"-"
"843007";"843007";"102";"17";"3";"2367";"2006";"9";"2";"1995";"766";"111";"282";"92";"16";"141";"8";"0";"12";"30";"362";"139";"36";"0";"-"
"843008";"843008";"102";"17";"3";"308";"262";"3";"0";"259";"74";"5";"12";"10";"0";"13";"9";"0";"4";"8";"68";"51";"5";"0";"-"
"843009";"843009";"102";"17";"3";"314";"254";"3";"1";"250";"86";"7";"22";"5";"3";"17";"2";"0";"0";"3";"63";"33";"9";"0";"-"
"845001";"845001";"103";"17";"3";"4654";"3790";"30";"7";"3753";"1390";"129";"575";"207";"13";"171";"16";"0";"35";"80";"701";"411";"14";"11";"-"
"845002";"845002";"103";"17";"3";"1383";"1172";"5";"2";"1165";"326";"49";"185";"76";"4";"46";"9";"0";"13";"39";"255";"151";"11";"1";"-"
"845003";"845003";"103";"17";"3";"627";"518";"5";"0";"513";"168";"13";"37";"14";"5";"22";"3";"0";"7";"14";"126";"100";"4";"0";"-"
"845004";"845004";"103";"17";"3";"1202";"990";"6";"2";"982";"329";"36";"104";"38";"6";"35";"3";"0";"4";"24";"217";"181";"3";"2";"-"
"845005";"845005";"103";"17";"3";"447";"362";"1";"1";"360";"143";"13";"17";"13";"4";"13";"7";"0";"1";"11";"78";"58";"1";"1";"-"
"845006";"845006";"103";"17";"3";"413";"347";"0";"0";"347";"132";"16";"38";"10";"0";"6";"2";"0";"1";"9";"82";"51";"0";"0";"-"
"847001";"847001";"96";"17";"3";"6417";"5224";"24";"3";"5197";"2253";"157";"784";"283";"28";"232";"28";"4";"77";"186";"786";"356";"19";"4";"-"
"847002";"847002";"96";"17";"3";"406";"345";"3";"0";"342";"88";"8";"29";"11";"1";"12";"0";"0";"9";"18";"114";"50";"1";"1";"-"
"847003";"847003";"96";"17";"3";"1075";"847";"5";"0";"842";"316";"19";"90";"25";"3";"25";"5";"0";"9";"43";"217";"86";"4";"0";"-"
"847004";"847004";"96";"17";"3";"776";"642";"2";"2";"638";"236";"21";"56";"20";"1";"31";"6";"1";"6";"41";"157";"61";"0";"1";"-"
