"Gruppe";"ValgstedId";"KredsNr";"StorKredsNr";"LandsdelsNr";"FV2015 - Stemmeberettigede";"FV2015 - Afgivne stemmer";"FV2015 - Blanke stemmer";"FV2015 - Andre ugyldige stemmer";"FV2015 - Gyldige stemmer";"FV2015 - A. Socialdemokratiet";"FV2015 - B. Radikale Venstre";"FV2015 - C. Det Konservative Folkeparti";"FV2015 - F. SF - Socialistisk Folkeparti";"FV2015 - I. Liberal Alliance";"FV2015 - K. Kristendemokraterne";"FV2015 - O. Dansk Folkeparti";"FV2015 - V. Venstre, Danmarks Liberale Parti";"FV2015 - Ø. Enhedslisten - De Rød-Grønne";"FV2015 - Å. Alternativet";"FV2015 - 1. Uden for partierne";"FV2015 - 2. Uden for partierne";"FV2015 - 3. Uden for partierne";"FV2015 - 4. Uden for partierne"
"787011";"787011";"87";"10";"3";"300";"269";"1";"0";"268";"65";"3";"6";"7";"11";"4";"77";"72";"16";"7";"0";"-";"-";"-"
"787012";"787012";"87";"10";"3";"3122";"2758";"23";"9";"2726";"896";"68";"73";"61";"114";"35";"544";"734";"127";"74";"0";"-";"-";"-"
"787013";"787013";"87";"10";"3";"317";"277";"1";"0";"276";"62";"6";"13";"6";"9";"10";"86";"52";"20";"12";"0";"-";"-";"-"
"787014";"787014";"87";"10";"3";"458";"421";"2";"1";"418";"97";"2";"9";"11";"17";"11";"66";"169";"21";"15";"0";"-";"-";"-"
"787015";"787015";"87";"10";"3";"871";"756";"7";"2";"747";"223";"15";"11";"10";"37";"6";"179";"181";"49";"36";"0";"-";"-";"-"
"787016";"787016";"87";"10";"3";"820";"711";"4";"2";"705";"221";"3";"13";"9";"26";"6";"149";"241";"21";"16";"0";"-";"-";"-"
"787017";"787017";"87";"10";"3";"1508";"1252";"8";"5";"1239";"307";"22";"39";"18";"48";"3";"398";"348";"39";"17";"0";"-";"-";"-"
"787018";"787018";"87";"10";"3";"699";"584";"2";"2";"580";"134";"3";"9";"7";"32";"1";"166";"203";"16";"9";"0";"-";"-";"-"
"787019";"787019";"87";"10";"3";"665";"591";"7";"0";"584";"195";"17";"16";"16";"30";"5";"97";"130";"42";"36";"0";"-";"-";"-"
"787020";"787020";"87";"10";"3";"839";"716";"4";"2";"710";"256";"9";"16";"20";"20";"9";"110";"159";"80";"31";"0";"-";"-";"-"
"787021";"787021";"87";"10";"3";"225";"206";"0";"0";"206";"74";"3";"1";"2";"7";"1";"34";"46";"25";"13";"0";"-";"-";"-"
"787023";"787023";"87";"10";"3";"1635";"1410";"10";"3";"1397";"381";"31";"38";"22";"63";"25";"336";"401";"69";"31";"0";"-";"-";"-"
"787024";"787024";"87";"10";"3";"2618";"2239";"8";"2";"2229";"678";"35";"85";"31";"68";"34";"477";"717";"78";"26";"0";"-";"-";"-"
"787025";"787025";"87";"10";"3";"1406";"1221";"10";"5";"1206";"342";"23";"45";"24";"38";"9";"293";"325";"68";"39";"0";"-";"-";"-"
"787026";"787026";"87";"10";"3";"1325";"1144";"7";"1";"1136";"320";"19";"48";"17";"56";"44";"211";"358";"51";"12";"0";"-";"-";"-"
"787027";"787027";"87";"10";"3";"898";"784";"6";"1";"777";"208";"17";"28";"27";"33";"7";"163";"244";"31";"19";"0";"-";"-";"-"
"791001";"791001";"75";"9";"3";"2429";"2057";"21";"7";"2029";"513";"49";"144";"69";"88";"46";"481";"515";"77";"46";"1";"-";"-";"-"
"791002";"791002";"75";"9";"3";"2501";"2276";"14";"3";"2259";"516";"113";"215";"153";"152";"12";"306";"519";"125";"147";"1";"-";"-";"-"
"791003";"791003";"75";"9";"3";"2621";"2234";"24";"9";"2201";"548";"28";"116";"74";"92";"24";"580";"570";"103";"66";"0";"-";"-";"-"
"791004";"791004";"75";"9";"3";"2608";"2341";"16";"4";"2321";"497";"63";"200";"85";"152";"19";"490";"654";"103";"58";"0";"-";"-";"-"
"791005";"791005";"75";"9";"3";"1792";"1559";"14";"4";"1541";"365";"36";"149";"65";"58";"9";"368";"409";"55";"27";"0";"-";"-";"-"
"791006";"791006";"75";"9";"3";"2513";"2208";"17";"13";"2178";"564";"54";"137";"55";"109";"17";"506";"612";"84";"40";"0";"-";"-";"-"
"791007";"791007";"75";"9";"3";"1667";"1478";"10";"2";"1466";"362";"37";"70";"37";"75";"6";"374";"423";"55";"27";"0";"-";"-";"-"
"791008";"791008";"75";"9";"3";"21685";"18053";"171";"85";"17797";"5003";"594";"1695";"1034";"1133";"130";"2984";"3505";"1096";"621";"2";"-";"-";"-"
"791009";"791009";"76";"9";"3";"5339";"4562";"35";"19";"4508";"1007";"94";"914";"163";"212";"67";"832";"916";"183";"118";"2";"-";"-";"-"
"791010";"791010";"76";"9";"3";"2141";"1865";"7";"11";"1847";"410";"34";"379";"48";"73";"15";"417";"366";"56";"49";"0";"-";"-";"-"
"791011";"791011";"76";"9";"3";"1788";"1536";"11";"6";"1519";"288";"37";"124";"57";"93";"6";"371";"434";"62";"46";"1";"-";"-";"-"
"791012";"791012";"76";"9";"3";"3512";"3009";"18";"8";"2983";"594";"56";"233";"82";"156";"40";"759";"926";"97";"38";"2";"-";"-";"-"
"791013";"791013";"76";"9";"3";"9270";"8223";"51";"15";"8157";"2192";"367";"921";"376";"526";"87";"1188";"1904";"359";"235";"2";"-";"-";"-"
"791014";"791014";"76";"9";"3";"2618";"2308";"23";"5";"2280";"528";"70";"180";"97";"138";"26";"420";"652";"95";"73";"1";"-";"-";"-"
"791015";"791015";"76";"9";"3";"2360";"2115";"12";"3";"2100";"477";"46";"221";"70";"93";"59";"489";"525";"82";"38";"0";"-";"-";"-"
"791016";"791016";"76";"9";"3";"2771";"2414";"12";"5";"2397";"506";"33";"173";"101";"141";"18";"509";"768";"88";"60";"0";"-";"-";"-"
"791017";"791017";"76";"9";"3";"2369";"2066";"11";"4";"2051";"451";"55";"148";"66";"133";"36";"467";"551";"84";"59";"1";"-";"-";"-"
"810001";"810001";"86";"10";"3";"694";"592";"4";"3";"585";"145";"5";"14";"20";"22";"1";"149";"163";"42";"24";"0";"-";"-";"-"
"810002";"810002";"86";"10";"3";"1428";"1190";"12";"1";"1177";"394";"18";"26";"25";"57";"7";"298";"239";"90";"23";"0";"-";"-";"-"
"810003";"810003";"86";"10";"3";"3822";"3249";"50";"12";"3187";"882";"117";"86";"130";"162";"41";"692";"824";"166";"86";"1";"-";"-";"-"
"810004";"810004";"86";"10";"3";"1009";"865";"9";"1";"855";"224";"24";"20";"25";"32";"9";"239";"207";"51";"24";"0";"-";"-";"-"
"810005";"810005";"86";"10";"3";"3184";"2815";"30";"2";"2783";"832";"64";"55";"83";"157";"16";"563";"817";"141";"55";"0";"-";"-";"-"
"810006";"810006";"86";"10";"3";"1481";"1271";"16";"3";"1252";"321";"35";"25";"41";"64";"9";"298";"341";"77";"40";"1";"-";"-";"-"
"810010";"810010";"86";"10";"3";"9463";"8014";"73";"13";"7928";"2642";"187";"213";"374";"398";"87";"1728";"1736";"430";"129";"4";"-";"-";"-"
"810034";"810034";"86";"10";"3";"488";"436";"3";"1";"432";"125";"1";"19";"14";"24";"10";"101";"97";"31";"10";"0";"-";"-";"-"
"810040";"810040";"86";"10";"3";"913";"802";"13";"2";"787";"207";"17";"15";"25";"48";"13";"205";"207";"35";"15";"0";"-";"-";"-"
"810050";"810050";"86";"10";"3";"1181";"1033";"7";"2";"1024";"314";"33";"38";"43";"67";"10";"199";"252";"52";"16";"0";"-";"-";"-"
"810056";"810056";"86";"10";"3";"510";"442";"5";"1";"436";"111";"5";"23";"9";"18";"6";"99";"124";"31";"10";"0";"-";"-";"-"
"810070";"810070";"86";"10";"3";"1882";"1584";"7";"3";"1574";"334";"33";"133";"52";"71";"11";"423";"378";"101";"38";"0";"-";"-";"-"
"810080";"810080";"86";"10";"3";"664";"590";"4";"1";"585";"161";"11";"18";"29";"25";"8";"135";"151";"36";"11";"0";"-";"-";"-"
"813001";"813001";"84";"10";"3";"6452";"5254";"37";"12";"5205";"1751";"76";"110";"110";"219";"26";"1451";"1063";"295";"101";"3";"-";"-";"-"
"813002";"813002";"84";"10";"3";"119";"107";"0";"0";"107";"29";"1";"7";"2";"0";"0";"32";"28";"6";"2";"0";"-";"-";"-"
"813003";"813003";"84";"10";"3";"1458";"1258";"7";"5";"1246";"362";"21";"31";"18";"33";"8";"378";"299";"78";"18";"0";"-";"-";"-"
"813004";"813004";"84";"10";"3";"740";"628";"1";"1";"626";"189";"8";"12";"14";"24";"0";"207";"123";"32";"17";"0";"-";"-";"-"
"813005";"813005";"84";"10";"3";"1283";"1109";"4";"2";"1103";"350";"17";"17";"19";"37";"7";"359";"234";"56";"7";"0";"-";"-";"-"
"813006";"813006";"84";"10";"3";"1932";"1676";"9";"3";"1664";"400";"40";"52";"45";"69";"112";"509";"369";"47";"20";"1";"-";"-";"-"
"813007";"813007";"84";"10";"3";"4833";"4075";"30";"14";"4031";"1576";"91";"61";"102";"170";"13";"1120";"631";"206";"61";"0";"-";"-";"-"
"813008";"813008";"84";"10";"3";"8000";"6323";"32";"29";"6262";"2133";"126";"103";"233";"314";"23";"1712";"1068";"414";"135";"1";"-";"-";"-"
"813009";"813009";"84";"10";"3";"5525";"4707";"40";"11";"4656";"1648";"108";"97";"128";"215";"30";"1129";"992";"243";"66";"0";"-";"-";"-"
"813010";"813010";"84";"10";"3";"1495";"1291";"8";"5";"1278";"344";"30";"28";"37";"49";"14";"332";"349";"75";"20";"0";"-";"-";"-"
"813011";"813011";"84";"10";"3";"1436";"1304";"8";"4";"1292";"312";"30";"17";"20";"101";"14";"300";"431";"43";"24";"0";"-";"-";"-"
"813012";"813012";"84";"10";"3";"7163";"6189";"46";"13";"6130";"1966";"131";"148";"167";"262";"42";"1437";"1565";"291";"120";"1";"-";"-";"-"
"813013";"813013";"84";"10";"3";"352";"319";"2";"2";"315";"61";"8";"12";"23";"16";"4";"71";"85";"28";"7";"0";"-";"-";"-"
"813014";"813014";"84";"10";"3";"894";"750";"4";"3";"743";"206";"11";"11";"20";"32";"5";"203";"209";"31";"15";"0";"-";"-";"-"
"813015";"813015";"84";"10";"3";"674";"573";"5";"1";"567";"163";"17";"8";"22";"27";"10";"131";"132";"44";"13";"0";"-";"-";"-"
"813016";"813016";"84";"10";"3";"366";"317";"3";"0";"314";"76";"6";"11";"5";"15";"3";"74";"89";"19";"15";"1";"-";"-";"-"
"813017";"813017";"84";"10";"3";"610";"495";"4";"1";"490";"140";"5";"14";"17";"28";"9";"140";"102";"21";"14";"0";"-";"-";"-"
"813018";"813018";"84";"10";"3";"434";"387";"4";"1";"382";"92";"7";"9";"12";"32";"0";"111";"98";"16";"5";"0";"-";"-";"-"
"813019";"813019";"84";"10";"3";"623";"511";"0";"0";"511";"107";"9";"6";"14";"8";"2";"188";"135";"32";"10";"0";"-";"-";"-"
"813020";"813020";"84";"10";"3";"545";"436";"4";"2";"430";"131";"6";"15";"5";"14";"5";"113";"117";"22";"2";"0";"-";"-";"-"
"813021";"813021";"84";"10";"3";"1409";"1187";"4";"0";"1183";"318";"22";"31";"18";"57";"15";"296";"366";"49";"11";"0";"-";"-";"-"
"813022";"813022";"84";"10";"3";"454";"408";"3";"2";"403";"106";"6";"6";"10";"24";"1";"116";"105";"18";"11";"0";"-";"-";"-"
"820001";"820001";"88";"10";"3";"3032";"2477";"18";"8";"2451";"509";"41";"84";"59";"116";"21";"685";"818";"86";"30";"2";"-";"-";"-"
"820002";"820002";"88";"10";"3";"3580";"3018";"26";"6";"2986";"709";"52";"128";"65";"137";"50";"893";"822";"92";"38";"0";"-";"-";"-"
"820003";"820003";"88";"10";"3";"622";"538";"5";"0";"533";"95";"16";"18";"17";"31";"7";"172";"134";"21";"21";"1";"-";"-";"-"
"820004";"820004";"88";"10";"3";"6840";"5811";"44";"12";"5755";"1458";"146";"393";"142";"319";"35";"1529";"1431";"218";"83";"1";"-";"-";"-"
"820005";"820005";"88";"10";"3";"1291";"1061";"13";"2";"1046";"276";"21";"34";"24";"53";"8";"256";"276";"62";"36";"0";"-";"-";"-"
"820006";"820006";"88";"10";"3";"870";"721";"5";"2";"714";"137";"12";"30";"15";"52";"3";"221";"209";"25";"10";"0";"-";"-";"-"
"820007";"820007";"88";"10";"3";"1427";"1162";"11";"2";"1149";"285";"25";"38";"46";"51";"12";"334";"297";"45";"16";"0";"-";"-";"-"
"820008";"820008";"88";"10";"3";"1347";"1092";"9";"4";"1079";"241";"18";"66";"25";"54";"5";"336";"283";"33";"18";"0";"-";"-";"-"
"820009";"820009";"88";"10";"3";"828";"704";"1";"3";"700";"144";"16";"26";"24";"38";"8";"222";"183";"28";"11";"0";"-";"-";"-"
"820010";"820010";"88";"10";"3";"3958";"3262";"17";"11";"3234";"1026";"51";"67";"122";"130";"15";"764";"863";"137";"59";"0";"-";"-";"-"
"820011";"820011";"88";"10";"3";"1413";"1150";"11";"2";"1137";"286";"33";"16";"62";"41";"4";"286";"267";"96";"46";"0";"-";"-";"-"
"820012";"820012";"88";"10";"3";"1051";"870";"7";"5";"858";"185";"11";"15";"29";"59";"2";"254";"251";"34";"17";"1";"-";"-";"-"
"820013";"820013";"88";"10";"3";"761";"636";"3";"1";"632";"140";"13";"15";"23";"29";"7";"175";"191";"27";"12";"0";"-";"-";"-"
"820014";"820014";"88";"10";"3";"683";"599";"7";"0";"592";"147";"18";"20";"14";"39";"2";"160";"144";"32";"16";"0";"-";"-";"-"
"825015";"825015";"84";"10";"3";"1490";"1257";"6";"4";"1247";"350";"25";"17";"27";"42";"19";"368";"297";"67";"35";"0";"-";"-";"-"
"840001";"840001";"88";"10";"3";"6052";"5409";"35";"14";"5360";"1442";"232";"132";"121";"370";"23";"1201";"1539";"201";"96";"3";"-";"-";"-"
"840002";"840002";"88";"10";"3";"3139";"2860";"21";"10";"2829";"878";"201";"65";"153";"204";"9";"368";"549";"236";"166";"0";"-";"-";"-"
"840003";"840003";"88";"10";"3";"1756";"1539";"17";"2";"1520";"535";"18";"37";"41";"80";"9";"390";"312";"68";"30";"0";"-";"-";"-"
"840004";"840004";"88";"10";"3";"2032";"1750";"14";"3";"1733";"428";"48";"52";"53";"82";"9";"469";"481";"74";"36";"1";"-";"-";"-"
"840005";"840005";"88";"10";"3";"2205";"1889";"16";"7";"1866";"442";"59";"62";"35";"149";"24";"490";"500";"62";"42";"1";"-";"-";"-"
"840006";"840006";"88";"10";"3";"982";"835";"11";"1";"823";"186";"28";"29";"11";"52";"4";"246";"226";"27";"14";"0";"-";"-";"-"
"840007";"840007";"88";"10";"3";"1409";"1264";"5";"4";"1255";"310";"64";"42";"57";"105";"18";"219";"358";"49";"33";"0";"-";"-";"-"
"840008";"840008";"88";"10";"3";"1228";"1043";"5";"2";"1036";"380";"25";"23";"17";"75";"3";"237";"194";"56";"26";"0";"-";"-";"-"
"840009";"840009";"88";"10";"3";"696";"604";"10";"1";"593";"127";"15";"15";"12";"57";"3";"181";"132";"36";"15";"0";"-";"-";"-"
"840010";"840010";"88";"10";"3";"1169";"1026";"11";"1";"1014";"353";"16";"13";"16";"53";"14";"220";"225";"66";"38";"0";"-";"-";"-"
"840011";"840011";"88";"10";"3";"522";"453";"1";"0";"452";"91";"24";"7";"15";"20";"8";"101";"145";"22";"19";"0";"-";"-";"-"
"846002";"846002";"89";"10";"3";"1838";"1557";"11";"2";"1544";"512";"34";"29";"84";"60";"12";"452";"224";"94";"42";"1";"-";"-";"-"
"846003";"846003";"89";"10";"3";"3146";"2651";"27";"3";"2621";"623";"91";"116";"119";"159";"67";"606";"619";"130";"88";"3";"-";"-";"-"
"846004";"846004";"89";"10";"3";"2876";"2422";"15";"3";"2404";"837";"67";"54";"72";"123";"11";"485";"526";"140";"88";"1";"-";"-";"-"
"846008";"846008";"89";"10";"3";"1646";"1411";"12";"2";"1397";"344";"38";"27";"32";"78";"11";"354";"409";"65";"38";"1";"-";"-";"-"
"846009";"846009";"89";"10";"3";"1789";"1495";"20";"2";"1473";"339";"33";"12";"34";"87";"8";"453";"407";"63";"37";"0";"-";"-";"-"
"846011";"846011";"89";"10";"3";"5252";"4420";"41";"10";"4369";"1472";"91";"75";"113";"199";"9";"1066";"1032";"204";"105";"3";"-";"-";"-"
"846014";"846014";"89";"10";"3";"875";"740";"10";"1";"729";"242";"14";"14";"20";"69";"2";"157";"147";"48";"16";"0";"-";"-";"-"
"846018";"846018";"89";"10";"3";"1961";"1646";"15";"0";"1631";"502";"21";"27";"35";"87";"5";"425";"434";"70";"24";"1";"-";"-";"-"
"846020";"846020";"89";"10";"3";"2630";"2312";"22";"2";"2288";"585";"71";"54";"59";"159";"19";"568";"613";"102";"57";"1";"-";"-";"-"
"846022";"846022";"89";"10";"3";"1717";"1463";"13";"4";"1446";"318";"43";"35";"42";"105";"13";"440";"334";"76";"38";"2";"-";"-";"-"
"846027";"846027";"89";"10";"3";"7979";"6577";"58";"13";"6506";"1983";"258";"146";"195";"378";"38";"1473";"1415";"435";"181";"4";"-";"-";"-"
"849001";"849001";"86";"10";"3";"4465";"3957";"18";"4";"3935";"1172";"99";"96";"119";"249";"39";"738";"1200";"150";"73";"0";"-";"-";"-"
"849002";"849002";"86";"10";"3";"1455";"1274";"10";"3";"1261";"419";"18";"25";"32";"53";"8";"336";"280";"66";"24";"0";"-";"-";"-"
"849003";"849003";"86";"10";"3";"1120";"1016";"4";"1";"1011";"355";"31";"20";"23";"69";"2";"238";"226";"31";"16";"0";"-";"-";"-"
"849004";"849004";"86";"10";"3";"1012";"893";"8";"2";"883";"316";"13";"26";"16";"34";"6";"175";"238";"39";"20";"0";"-";"-";"-"
"849005";"849005";"86";"10";"3";"935";"845";"4";"2";"839";"239";"29";"18";"19";"70";"4";"135";"258";"36";"31";"0";"-";"-";"-"
"849006";"849006";"86";"10";"3";"517";"441";"4";"0";"437";"105";"11";"9";"18";"30";"7";"123";"92";"27";"15";"0";"-";"-";"-"
"849007";"849007";"86";"10";"3";"477";"407";"4";"0";"403";"107";"6";"4";"11";"29";"3";"126";"85";"16";"16";"0";"-";"-";"-"
"849008";"849008";"86";"10";"3";"2293";"1905";"13";"4";"1888";"577";"40";"40";"37";"61";"28";"484";"505";"82";"33";"1";"-";"-";"-"
"849009";"849009";"86";"10";"3";"1091";"928";"1";"2";"925";"278";"16";"13";"18";"59";"2";"221";"242";"49";"26";"1";"-";"-";"-"
"849010";"849010";"86";"10";"3";"526";"447";"5";"1";"441";"114";"7";"8";"9";"19";"0";"136";"125";"15";"8";"0";"-";"-";"-"
"849011";"849011";"86";"10";"3";"861";"726";"5";"3";"718";"184";"21";"14";"25";"31";"2";"193";"176";"38";"34";"0";"-";"-";"-"
"849012";"849012";"86";"10";"3";"1257";"1064";"12";"3";"1049";"289";"11";"12";"30";"37";"9";"306";"281";"48";"25";"1";"-";"-";"-"
"849013";"849013";"86";"10";"3";"3278";"2698";"21";"4";"2673";"875";"46";"41";"67";"104";"32";"678";"687";"82";"61";"0";"-";"-";"-"
"849014";"849014";"86";"10";"3";"1037";"830";"3";"1";"826";"206";"11";"24";"24";"46";"1";"248";"203";"33";"30";"0";"-";"-";"-"
"849015";"849015";"86";"10";"3";"784";"659";"7";"1";"651";"184";"14";"14";"12";"40";"5";"176";"162";"28";"15";"1";"-";"-";"-"
"849016";"849016";"86";"10";"3";"964";"815";"11";"1";"803";"200";"17";"18";"22";"39";"8";"224";"217";"28";"30";"0";"-";"-";"-"
"849018";"849018";"86";"10";"3";"2488";"2112";"15";"5";"2092";"749";"44";"24";"50";"97";"16";"505";"477";"96";"34";"0";"-";"-";"-"
"849019";"849019";"86";"10";"3";"2248";"1832";"12";"1";"1819";"738";"20";"14";"49";"70";"11";"566";"228";"106";"17";"0";"-";"-";"-"
"849020";"849020";"86";"10";"3";"1327";"1204";"6";"1";"1197";"308";"17";"36";"36";"64";"7";"310";"340";"52";"27";"0";"-";"-";"-"
"849021";"849021";"86";"10";"3";"991";"871";"6";"0";"865";"244";"23";"18";"26";"39";"5";"222";"218";"37";"32";"1";"-";"-";"-"
"851003";"851003";"92";"10";"3";"9381";"7641";"72";"35";"7534";"2607";"285";"143";"298";"474";"40";"1468";"1211";"699";"305";"4";"-";"-";"-"
"851005";"851005";"92";"10";"3";"7928";"6317";"63";"16";"6238";"2272";"193";"102";"241";"332";"54";"1414";"947";"523";"159";"1";"-";"-";"-"
"851007";"851007";"92";"10";"3";"2188";"1952";"11";"5";"1936";"659";"33";"55";"47";"84";"36";"413";"497";"77";"35";"0";"-";"-";"-"
"851010";"851010";"92";"10";"3";"5133";"4447";"32";"5";"4410";"1319";"124";"102";"127";"250";"81";"866";"1204";"236";"101";"0";"-";"-";"-"
"851011";"851011";"92";"10";"3";"5361";"4601";"38";"5";"4558";"1428";"151";"89";"171";"246";"28";"895";"1147";"269";"134";"0";"-";"-";"-"
"851014";"851014";"91";"10";"3";"3997";"3245";"42";"7";"3196";"1025";"137";"54";"174";"280";"16";"494";"440";"420";"155";"1";"-";"-";"-"
"851015";"851015";"91";"10";"3";"6392";"5210";"64";"22";"5124";"1184";"343";"113";"228";"750";"20";"650";"908";"586";"338";"4";"-";"-";"-"
"851016";"851016";"92";"10";"3";"10596";"8571";"118";"20";"8433";"1853";"667";"241";"358";"1275";"71";"868";"1622";"922";"553";"3";"-";"-";"-"
"851017";"851017";"91";"10";"3";"6319";"5402";"50";"19";"5333";"1767";"267";"118";"269";"397";"50";"799";"966";"467";"229";"4";"-";"-";"-"
"851018";"851018";"91";"10";"3";"3992";"3376";"20";"10";"3346";"1116";"91";"69";"129";"183";"29";"610";"775";"250";"93";"1";"-";"-";"-"
"851019";"851019";"91";"10";"3";"9438";"8480";"63";"28";"8389";"2205";"442";"356";"302";"760";"46";"1025";"2460";"474";"316";"3";"-";"-";"-"
"851022";"851022";"91";"10";"3";"3838";"3429";"28";"12";"3389";"882";"113";"83";"106";"280";"17";"654";"959";"175";"119";"1";"-";"-";"-"
"851024";"851024";"91";"10";"3";"5269";"4545";"40";"17";"4488";"1393";"141";"146";"150";"267";"28";"897";"1058";"274";"134";"0";"-";"-";"-"
"851027";"851027";"90";"10";"3";"8876";"7239";"112";"31";"7096";"1873";"484";"152";"311";"856";"64";"1069";"1168";"721";"397";"1";"-";"-";"-"
"851029";"851029";"90";"10";"3";"9282";"7503";"116";"53";"7334";"2360";"355";"147";"382";"613";"103";"1187";"1074";"772";"340";"1";"-";"-";"-"
"851030";"851030";"90";"10";"3";"5231";"4344";"51";"17";"4276";"1316";"265";"69";"222";"395";"66";"704";"625";"412";"201";"1";"-";"-";"-"
"851031";"851031";"90";"10";"3";"6119";"5185";"44";"20";"5121";"1843";"231";"93";"238";"311";"70";"845";"761";"507";"220";"2";"-";"-";"-"
"851032";"851032";"90";"10";"3";"3067";"2640";"20";"7";"2613";"941";"88";"47";"113";"116";"53";"521";"382";"260";"91";"1";"-";"-";"-"
"851033";"851033";"90";"10";"3";"3465";"3165";"28";"8";"3129";"1038";"90";"88";"92";"199";"22";"588";"777";"163";"71";"1";"-";"-";"-"
"851034";"851034";"90";"10";"3";"6388";"5771";"49";"14";"5708";"1769";"251";"135";"208";"402";"66";"1027";"1374";"318";"158";"0";"-";"-";"-"
"851035";"851035";"90";"10";"3";"4376";"3896";"23";"4";"3869";"1202";"189";"87";"166";"238";"38";"610";"903";"271";"165";"0";"-";"-";"-"
"851038";"851038";"91";"10";"3";"2526";"2250";"25";"3";"2222";"718";"62";"38";"55";"131";"7";"577";"493";"96";"45";"0";"-";"-";"-"
"851040";"851040";"90";"10";"3";"5333";"4057";"49";"14";"3994";"1407";"183";"58";"214";"211";"56";"733";"442";"513";"175";"2";"-";"-";"-"
"851043";"851043";"92";"10";"3";"4347";"3708";"39";"15";"3654";"1251";"102";"68";"117";"210";"14";"772";"850";"185";"83";"2";"-";"-";"-"
"851044";"851044";"92";"10";"3";"3638";"3106";"9";"13";"3084";"988";"61";"48";"102";"129";"14";"741";"765";"168";"68";"0";"-";"-";"-"
"851046";"851046";"92";"10";"3";"1095";"886";"14";"1";"871";"253";"12";"14";"24";"27";"3";"268";"211";"52";"7";"0";"-";"-";"-"
"851047";"851047";"91";"10";"3";"4933";"4341";"32";"17";"4292";"1244";"170";"96";"121";"247";"34";"752";"1281";"230";"116";"1";"-";"-";"-"
"851052";"851052";"91";"10";"3";"1598";"1414";"10";"3";"1401";"365";"30";"29";"45";"61";"8";"324";"388";"83";"68";"0";"-";"-";"-"
"851056";"851056";"90";"10";"3";"1595";"1322";"6";"1";"1315";"434";"26";"24";"35";"58";"8";"367";"282";"62";"19";"0";"-";"-";"-"
"851058";"851058";"90";"10";"3";"1970";"1704";"4";"3";"1697";"572";"42";"17";"41";"70";"10";"439";"348";"99";"59";"0";"-";"-";"-"
"851061";"851061";"90";"10";"3";"3762";"3194";"20";"5";"3169";"1099";"74";"57";"86";"182";"16";"717";"684";"186";"68";"0";"-";"-";"-"
"860001";"860001";"85";"10";"3";"1458";"1281";"8";"2";"1271";"330";"29";"69";"33";"58";"23";"384";"272";"54";"19";"0";"-";"-";"-"
"860003";"860003";"85";"10";"3";"4444";"3605";"27";"15";"3563";"1007";"43";"193";"105";"95";"43";"1191";"697";"145";"43";"1";"-";"-";"-"
"860004";"860004";"85";"10";"3";"8756";"7089";"55";"33";"7001";"2101";"253";"384";"357";"340";"33";"1436";"1317";"567";"209";"4";"-";"-";"-"
"860006";"860006";"85";"10";"3";"1380";"1227";"12";"2";"1213";"294";"39";"70";"43";"55";"10";"288";"306";"75";"33";"0";"-";"-";"-"
"860007";"860007";"85";"10";"3";"1299";"1095";"9";"0";"1086";"287";"10";"59";"22";"44";"7";"276";"319";"46";"16";"0";"-";"-";"-"
"860008";"860008";"85";"10";"3";"1295";"1075";"5";"2";"1068";"223";"37";"47";"32";"50";"5";"249";"332";"65";"28";"0";"-";"-";"-"
"860011";"860011";"85";"10";"3";"2641";"2190";"13";"3";"2174";"510";"51";"192";"55";"85";"40";"525";"591";"94";"31";"0";"-";"-";"-"
"860012";"860012";"85";"10";"3";"1419";"1216";"10";"2";"1204";"274";"19";"46";"44";"65";"9";"339";"337";"47";"24";"0";"-";"-";"-"
"860013";"860013";"85";"10";"3";"1282";"1141";"8";"2";"1131";"266";"29";"58";"33";"82";"10";"226";"335";"54";"38";"0";"-";"-";"-"
"860014";"860014";"85";"10";"3";"1276";"1152";"3";"0";"1149";"290";"28";"47";"53";"70";"3";"235";"282";"76";"65";"0";"-";"-";"-"
"860015";"860015";"85";"10";"3";"3805";"3462";"21";"7";"3434";"1105";"93";"214";"134";"158";"19";"656";"837";"148";"70";"0";"-";"-";"-"
"860016";"860016";"85";"10";"3";"4643";"3981";"30";"15";"3936";"1182";"109";"220";"166";"189";"33";"830";"902";"225";"79";"1";"-";"-";"-"
"860018";"860018";"85";"10";"3";"2767";"2383";"20";"9";"2354";"767";"72";"122";"89";"89";"40";"496";"477";"141";"60";"1";"-";"-";"-"
"860019";"860019";"85";"10";"3";"3229";"2722";"20";"6";"2696";"738";"69";"128";"97";"143";"34";"605";"624";"179";"79";"0";"-";"-";"-"
