"Gruppe";"ValgstedId";"KredsNr";"StorKredsNr";"LandsdelsNr";"FV2011 - Personlige stemmer i alt";"FV2011 - A - personlige stemmer i alt";"FV2011 - B - personlige stemmer i alt";"FV2011 - C - personlige stemmer i alt";"FV2011 - F - personlige stemmer i alt";"FV2011 - I - personlige stemmer i alt";"FV2011 - K - personlige stemmer i alt";"FV2011 - O - personlige stemmer i alt";"FV2011 - V - personlige stemmer i alt";"FV2011 - Ø - personlige stemmer i alt";"FV2011 - UP - personlige stemmer i alt";"FV2011 - A-01";"FV2011 - A-02";"FV2011 - A-03";"FV2011 - A-04";"FV2011 - A-05";"FV2011 - A-06";"FV2011 - A-07";"FV2011 - A-08";"FV2011 - A-09";"FV2011 - A-10";"FV2011 - A-11";"FV2011 - A-12";"FV2011 - A-13";"FV2011 - B-01";"FV2011 - B-02";"FV2011 - B-03";"FV2011 - B-04";"FV2011 - B-05";"FV2011 - B-06";"FV2011 - B-07";"FV2011 - B-08";"FV2011 - B-09";"FV2011 - B-10";"FV2011 - B-11";"FV2011 - B-12";"FV2011 - C-01";"FV2011 - C-02";"FV2011 - C-03";"FV2011 - C-04";"FV2011 - C-05";"FV2011 - C-06";"FV2011 - C-07";"FV2011 - C-08";"FV2011 - C-09";"FV2011 - C-10";"FV2011 - C-11";"FV2011 - C-12";"FV2011 - C-13";"FV2011 - F-01";"FV2011 - F-02";"FV2011 - F-03";"FV2011 - F-04";"FV2011 - F-05";"FV2011 - F-06";"FV2011 - F-07";"FV2011 - F-08";"FV2011 - F-09";"FV2011 - F-10";"FV2011 - F-11";"FV2011 - F-12";"FV2011 - F-13";"FV2011 - I-01";"FV2011 - I-02";"FV2011 - I-03";"FV2011 - I-04";"FV2011 - I-05";"FV2011 - I-06";"FV2011 - I-07";"FV2011 - I-08";"FV2011 - I-09";"FV2011 - I-10";"FV2011 - I-11";"FV2011 - I-12";"FV2011 - K-01";"FV2011 - K-02";"FV2011 - K-03";"FV2011 - K-04";"FV2011 - K-05";"FV2011 - K-06";"FV2011 - K-07";"FV2011 - K-08";"FV2011 - K-09";"FV2011 - K-10";"FV2011 - K-11";"FV2011 - K-12";"FV2011 - K-13";"FV2011 - O-01";"FV2011 - O-02";"FV2011 - O-03";"FV2011 - O-04";"FV2011 - O-05";"FV2011 - O-06";"FV2011 - O-07";"FV2011 - O-08";"FV2011 - O-09";"FV2011 - O-10";"FV2011 - O-11";"FV2011 - O-12";"FV2011 - O-13";"FV2011 - V-01";"FV2011 - V-02";"FV2011 - V-03";"FV2011 - V-04";"FV2011 - V-05";"FV2011 - V-06";"FV2011 - V-07";"FV2011 - V-08";"FV2011 - V-09";"FV2011 - V-10";"FV2011 - V-11";"FV2011 - V-12";"FV2011 - V-13";"FV2011 - Ø-01";"FV2011 - Ø-02";"FV2011 - Ø-03";"FV2011 - Ø-04";"FV2011 - Ø-05";"FV2011 - Ø-06";"FV2011 - Ø-07";"FV2011 - Ø-08";"FV2011 - Ø-09";"FV2011 - Ø-10";"FV2011 - Ø-11";"FV2011 - Ø-12";"FV2011 - UP-01";"FV2011 - UP-02";"FV2011 - UP-03";"FV2011 - UP-04";"FV2011 - UP-05";"FV2011 - UP-06"
"773001";"773001";"87";"10";"3";"385";"142";"15";"16";"16";"11";"8";"48";"112";"17";"0";"1";"0";"1";"0";"140";"0";"0";"0";"0";"-";"-";"-";"-";"1";"7";"1";"0";"0";"6";"0";"0";"0";"-";"-";"-";"8";"0";"0";"0";"8";"0";"0";"0";"-";"-";"-";"-";"-";"5";"1";"0";"0";"2";"7";"0";"1";"0";"-";"-";"-";"-";"4";"0";"1";"6";"0";"0";"0";"0";"0";"0";"-";"-";"0";"0";"8";"0";"0";"0";"0";"0";"0";"0";"0";"-";"-";"2";"2";"1";"0";"1";"0";"42";"0";"0";"-";"-";"-";"-";"0";"1";"0";"0";"0";"2";"0";"1";"108";"-";"-";"-";"-";"2";"1";"0";"0";"2";"1";"11";"0";"0";"-";"-";"-";"0";"-";"-";"-";"-";"-"
"773002";"773002";"87";"10";"3";"298";"122";"14";"7";"11";"6";"0";"37";"94";"7";"0";"1";"1";"3";"0";"112";"2";"3";"0";"0";"-";"-";"-";"-";"1";"11";"0";"0";"0";"2";"0";"0";"0";"-";"-";"-";"3";"0";"0";"0";"4";"0";"0";"0";"-";"-";"-";"-";"-";"6";"0";"0";"0";"0";"3";"1";"1";"0";"-";"-";"-";"-";"1";"0";"0";"4";"1";"0";"0";"0";"0";"0";"-";"-";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"-";"-";"1";"0";"1";"4";"0";"0";"31";"0";"0";"-";"-";"-";"-";"0";"0";"0";"1";"0";"1";"0";"2";"90";"-";"-";"-";"-";"0";"0";"0";"0";"0";"0";"7";"0";"0";"-";"-";"-";"0";"-";"-";"-";"-";"-"
"773003";"773003";"87";"10";"3";"183";"52";"11";"5";"7";"7";"0";"16";"83";"2";"0";"0";"0";"3";"0";"47";"1";"0";"1";"0";"-";"-";"-";"-";"0";"8";"0";"0";"0";"3";"0";"0";"0";"-";"-";"-";"3";"0";"0";"0";"2";"0";"0";"0";"-";"-";"-";"-";"-";"4";"0";"0";"0";"0";"3";"0";"0";"0";"-";"-";"-";"-";"3";"0";"0";"4";"0";"0";"0";"0";"0";"0";"-";"-";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"-";"-";"0";"0";"1";"0";"1";"1";"13";"0";"0";"-";"-";"-";"-";"0";"2";"0";"0";"0";"1";"0";"1";"79";"-";"-";"-";"-";"2";"0";"0";"0";"0";"0";"0";"0";"0";"-";"-";"-";"0";"-";"-";"-";"-";"-"
"773004";"773004";"87";"10";"3";"275";"111";"14";"11";"8";"5";"0";"32";"92";"2";"0";"1";"0";"3";"0";"106";"0";"1";"0";"0";"-";"-";"-";"-";"1";"9";"0";"0";"0";"3";"0";"0";"1";"-";"-";"-";"4";"0";"0";"0";"7";"0";"0";"0";"-";"-";"-";"-";"-";"3";"0";"1";"0";"1";"2";"0";"1";"0";"-";"-";"-";"-";"3";"0";"0";"1";"0";"0";"0";"1";"0";"0";"-";"-";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"-";"-";"0";"0";"0";"0";"0";"0";"32";"0";"0";"-";"-";"-";"-";"1";"1";"0";"0";"0";"0";"1";"2";"87";"-";"-";"-";"-";"0";"0";"0";"0";"0";"0";"2";"0";"0";"-";"-";"-";"0";"-";"-";"-";"-";"-"
"773005";"773005";"87";"10";"3";"202";"56";"9";"3";"11";"13";"1";"26";"82";"1";"0";"2";"0";"0";"0";"54";"0";"0";"0";"0";"-";"-";"-";"-";"1";"6";"0";"0";"0";"2";"0";"0";"0";"-";"-";"-";"1";"0";"0";"0";"2";"0";"0";"0";"-";"-";"-";"-";"-";"6";"0";"0";"0";"0";"5";"0";"0";"0";"-";"-";"-";"-";"10";"0";"0";"3";"0";"0";"0";"0";"0";"0";"-";"-";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"-";"-";"0";"0";"0";"1";"0";"0";"25";"0";"0";"-";"-";"-";"-";"0";"0";"0";"0";"1";"0";"1";"0";"80";"-";"-";"-";"-";"0";"0";"0";"0";"0";"0";"0";"1";"0";"-";"-";"-";"0";"-";"-";"-";"-";"-"
"773006";"773006";"87";"10";"3";"170";"42";"8";"17";"12";"4";"2";"19";"62";"4";"0";"0";"0";"1";"0";"41";"0";"0";"0";"0";"-";"-";"-";"-";"0";"7";"0";"0";"0";"1";"0";"0";"0";"-";"-";"-";"10";"0";"0";"0";"7";"0";"0";"0";"-";"-";"-";"-";"-";"6";"1";"0";"0";"0";"4";"0";"1";"0";"-";"-";"-";"-";"3";"0";"0";"1";"0";"0";"0";"0";"0";"0";"-";"-";"0";"0";"2";"0";"0";"0";"0";"0";"0";"0";"0";"-";"-";"0";"0";"1";"2";"1";"0";"15";"0";"0";"-";"-";"-";"-";"1";"0";"0";"0";"0";"0";"0";"1";"60";"-";"-";"-";"-";"2";"0";"0";"0";"0";"0";"2";"0";"0";"-";"-";"-";"0";"-";"-";"-";"-";"-"
"773007";"773007";"87";"10";"3";"431";"144";"10";"10";"13";"11";"0";"43";"196";"4";"0";"2";"0";"0";"0";"142";"0";"0";"0";"0";"-";"-";"-";"-";"0";"6";"0";"0";"0";"4";"0";"0";"0";"-";"-";"-";"5";"0";"0";"0";"5";"0";"0";"0";"-";"-";"-";"-";"-";"3";"1";"0";"0";"4";"5";"0";"0";"0";"-";"-";"-";"-";"4";"0";"0";"7";"0";"0";"0";"0";"0";"0";"-";"-";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"-";"-";"0";"0";"1";"0";"0";"0";"42";"0";"0";"-";"-";"-";"-";"1";"1";"1";"1";"0";"0";"0";"3";"189";"-";"-";"-";"-";"0";"0";"0";"0";"0";"0";"4";"0";"0";"-";"-";"-";"0";"-";"-";"-";"-";"-"
"773008";"773008";"87";"10";"3";"309";"121";"6";"13";"7";"11";"0";"31";"112";"8";"0";"3";"0";"4";"0";"114";"0";"0";"0";"0";"-";"-";"-";"-";"0";"4";"0";"0";"0";"2";"0";"0";"0";"-";"-";"-";"9";"0";"0";"0";"4";"0";"0";"0";"-";"-";"-";"-";"-";"2";"0";"0";"0";"1";"3";"0";"1";"0";"-";"-";"-";"-";"8";"0";"0";"2";"0";"0";"0";"0";"1";"0";"-";"-";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"-";"-";"1";"0";"1";"0";"1";"0";"28";"0";"0";"-";"-";"-";"-";"0";"0";"0";"0";"0";"1";"0";"0";"111";"-";"-";"-";"-";"2";"0";"0";"0";"0";"0";"6";"0";"0";"-";"-";"-";"0";"-";"-";"-";"-";"-"
"773009";"773009";"87";"10";"3";"409";"141";"8";"19";"14";"19";"2";"29";"169";"6";"2";"1";"1";"1";"0";"137";"1";"0";"0";"0";"-";"-";"-";"-";"1";"4";"1";"0";"1";"1";"0";"0";"0";"-";"-";"-";"7";"3";"0";"0";"9";"0";"0";"0";"-";"-";"-";"-";"-";"6";"0";"0";"0";"0";"7";"0";"1";"0";"-";"-";"-";"-";"8";"0";"0";"10";"0";"0";"0";"0";"0";"1";"-";"-";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"1";"-";"-";"0";"0";"1";"0";"0";"0";"28";"0";"0";"-";"-";"-";"-";"1";"1";"0";"0";"0";"0";"0";"1";"166";"-";"-";"-";"-";"0";"0";"1";"0";"0";"0";"5";"0";"0";"-";"-";"-";"2";"-";"-";"-";"-";"-"
"773010";"773010";"87";"10";"3";"271";"112";"7";"12";"6";"8";"2";"31";"90";"3";"0";"2";"2";"0";"0";"107";"0";"0";"0";"1";"-";"-";"-";"-";"0";"6";"0";"0";"0";"0";"0";"0";"1";"-";"-";"-";"5";"0";"0";"0";"7";"0";"0";"0";"-";"-";"-";"-";"-";"1";"2";"0";"0";"2";"1";"0";"0";"0";"-";"-";"-";"-";"3";"0";"0";"5";"0";"0";"0";"0";"0";"0";"-";"-";"0";"0";"1";"0";"0";"0";"0";"0";"0";"1";"0";"-";"-";"0";"0";"0";"1";"1";"0";"29";"0";"0";"-";"-";"-";"-";"2";"2";"0";"0";"1";"0";"0";"1";"84";"-";"-";"-";"-";"2";"0";"0";"0";"0";"0";"1";"0";"0";"-";"-";"-";"0";"-";"-";"-";"-";"-"
"773011";"773011";"87";"10";"3";"277";"97";"8";"8";"11";"10";"5";"37";"96";"5";"0";"2";"0";"2";"0";"89";"1";"2";"1";"0";"-";"-";"-";"-";"0";"7";"0";"0";"0";"1";"0";"0";"0";"-";"-";"-";"3";"0";"0";"0";"5";"0";"0";"0";"-";"-";"-";"-";"-";"4";"0";"0";"0";"1";"4";"0";"2";"0";"-";"-";"-";"-";"2";"0";"0";"8";"0";"0";"0";"0";"0";"0";"-";"-";"1";"0";"1";"0";"3";"0";"0";"0";"0";"0";"0";"-";"-";"1";"0";"0";"1";"0";"0";"35";"0";"0";"-";"-";"-";"-";"0";"1";"0";"0";"0";"0";"0";"1";"94";"-";"-";"-";"-";"3";"0";"0";"0";"0";"2";"0";"0";"0";"-";"-";"-";"0";"-";"-";"-";"-";"-"
"773012";"773012";"87";"10";"3";"404";"132";"11";"18";"24";"16";"4";"47";"148";"4";"0";"2";"0";"2";"0";"128";"0";"0";"0";"0";"-";"-";"-";"-";"0";"8";"0";"0";"0";"2";"0";"0";"1";"-";"-";"-";"11";"0";"0";"0";"7";"0";"0";"0";"-";"-";"-";"-";"-";"6";"0";"0";"0";"6";"11";"0";"1";"0";"-";"-";"-";"-";"6";"0";"1";"8";"0";"0";"0";"0";"1";"0";"-";"-";"0";"0";"4";"0";"0";"0";"0";"0";"0";"0";"0";"-";"-";"1";"0";"0";"1";"0";"0";"44";"0";"1";"-";"-";"-";"-";"2";"0";"0";"0";"0";"2";"0";"0";"144";"-";"-";"-";"-";"3";"0";"0";"0";"0";"0";"1";"0";"0";"-";"-";"-";"0";"-";"-";"-";"-";"-"
"773013";"773013";"87";"10";"3";"345";"115";"12";"7";"11";"23";"0";"36";"138";"3";"0";"0";"0";"3";"0";"111";"1";"0";"0";"0";"-";"-";"-";"-";"0";"7";"1";"1";"0";"3";"0";"0";"0";"-";"-";"-";"3";"0";"0";"0";"4";"0";"0";"0";"-";"-";"-";"-";"-";"4";"0";"0";"0";"1";"6";"0";"0";"0";"-";"-";"-";"-";"5";"1";"1";"16";"0";"0";"0";"0";"0";"0";"-";"-";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"-";"-";"0";"0";"1";"0";"0";"0";"35";"0";"0";"-";"-";"-";"-";"0";"1";"0";"0";"0";"2";"0";"0";"135";"-";"-";"-";"-";"1";"0";"0";"0";"0";"1";"1";"0";"0";"-";"-";"-";"0";"-";"-";"-";"-";"-"
"773014";"773014";"87";"10";"3";"441";"114";"9";"14";"16";"69";"2";"47";"164";"6";"0";"1";"2";"1";"1";"109";"0";"0";"0";"0";"-";"-";"-";"-";"0";"6";"0";"0";"0";"3";"0";"0";"0";"-";"-";"-";"8";"0";"0";"1";"5";"0";"0";"0";"-";"-";"-";"-";"-";"6";"0";"0";"0";"3";"5";"0";"2";"0";"-";"-";"-";"-";"6";"0";"0";"63";"0";"0";"0";"0";"0";"0";"-";"-";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"-";"-";"2";"0";"0";"0";"0";"0";"45";"0";"0";"-";"-";"-";"-";"1";"1";"0";"0";"0";"1";"2";"2";"157";"-";"-";"-";"-";"1";"0";"0";"0";"0";"0";"5";"0";"0";"-";"-";"-";"0";"-";"-";"-";"-";"-"
"773015";"773015";"87";"10";"3";"308";"93";"9";"5";"7";"22";"7";"45";"112";"8";"0";"2";"0";"0";"0";"90";"0";"1";"0";"0";"-";"-";"-";"-";"0";"5";"0";"0";"0";"3";"1";"0";"0";"-";"-";"-";"1";"1";"0";"0";"3";"0";"0";"0";"-";"-";"-";"-";"-";"2";"0";"1";"0";"0";"3";"0";"0";"1";"-";"-";"-";"-";"1";"0";"0";"20";"1";"0";"0";"0";"0";"0";"-";"-";"0";"1";"6";"0";"0";"0";"0";"0";"0";"0";"0";"-";"-";"0";"0";"1";"0";"0";"2";"42";"0";"0";"-";"-";"-";"-";"1";"1";"0";"0";"0";"0";"0";"0";"110";"-";"-";"-";"-";"2";"1";"0";"0";"0";"0";"5";"0";"0";"-";"-";"-";"0";"-";"-";"-";"-";"-"
"773016";"773016";"87";"10";"3";"274";"66";"5";"13";"10";"8";"5";"30";"133";"4";"0";"2";"0";"1";"1";"62";"0";"0";"0";"0";"-";"-";"-";"-";"1";"3";"0";"0";"0";"1";"0";"0";"0";"-";"-";"-";"7";"0";"0";"0";"6";"0";"0";"0";"-";"-";"-";"-";"-";"5";"0";"0";"0";"2";"3";"0";"0";"0";"-";"-";"-";"-";"2";"0";"0";"4";"0";"1";"0";"1";"0";"0";"-";"-";"0";"0";"5";"0";"0";"0";"0";"0";"0";"0";"0";"-";"-";"2";"0";"1";"0";"3";"0";"23";"0";"1";"-";"-";"-";"-";"0";"2";"0";"0";"0";"0";"0";"0";"131";"-";"-";"-";"-";"0";"0";"0";"0";"0";"4";"0";"0";"0";"-";"-";"-";"0";"-";"-";"-";"-";"-"
"773017";"773017";"87";"10";"3";"299";"98";"6";"7";"13";"14";"1";"44";"106";"10";"0";"2";"2";"0";"1";"93";"0";"0";"0";"0";"-";"-";"-";"-";"1";"1";"0";"0";"0";"4";"0";"0";"0";"-";"-";"-";"6";"0";"0";"0";"1";"0";"0";"0";"-";"-";"-";"-";"-";"3";"1";"0";"3";"2";"3";"0";"1";"0";"-";"-";"-";"-";"8";"0";"0";"5";"0";"1";"0";"0";"0";"0";"-";"-";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"-";"-";"1";"0";"0";"1";"2";"0";"40";"0";"0";"-";"-";"-";"-";"3";"0";"0";"0";"0";"1";"0";"1";"101";"-";"-";"-";"-";"3";"0";"0";"0";"0";"0";"7";"0";"0";"-";"-";"-";"0";"-";"-";"-";"-";"-"
"773018";"773018";"87";"10";"3";"3632";"1693";"104";"138";"178";"106";"34";"264";"1045";"68";"2";"17";"5";"32";"4";"1625";"3";"5";"1";"1";"-";"-";"-";"-";"9";"45";"4";"0";"3";"42";"0";"0";"1";"-";"-";"-";"77";"0";"0";"3";"57";"0";"0";"1";"-";"-";"-";"-";"-";"53";"2";"0";"2";"32";"76";"2";"10";"1";"-";"-";"-";"-";"35";"0";"2";"63";"0";"0";"3";"2";"0";"1";"-";"-";"1";"0";"30";"1";"0";"0";"0";"1";"0";"1";"0";"-";"-";"4";"4";"11";"6";"7";"3";"224";"3";"2";"-";"-";"-";"-";"12";"6";"1";"1";"0";"1";"4";"10";"1010";"-";"-";"-";"-";"28";"1";"4";"1";"1";"2";"30";"1";"0";"-";"-";"-";"2";"-";"-";"-";"-";"-"
"779001";"779001";"74";"9";"3";"2746";"909";"160";"94";"256";"85";"18";"269";"883";"69";"3";"9";"827";"5";"17";"14";"3";"24";"5";"5";"0";"0";"-";"-";"7";"3";"2";"0";"7";"141";"-";"-";"-";"-";"-";"-";"22";"0";"6";"1";"0";"52";"2";"2";"9";"-";"-";"-";"-";"9";"2";"39";"161";"4";"5";"0";"3";"0";"30";"3";"-";"-";"1";"1";"27";"14";"0";"1";"39";"2";"-";"-";"-";"-";"0";"0";"0";"0";"0";"1";"0";"14";"0";"0";"0";"3";"-";"179";"15";"21";"5";"2";"28";"5";"4";"6";"2";"2";"-";"-";"17";"3";"2";"55";"0";"0";"0";"38";"4";"16";"748";"-";"-";"7";"3";"10";"1";"0";"5";"0";"0";"0";"0";"43";"-";"3";"0";"-";"-";"-";"-"
"779002";"779002";"74";"9";"3";"2675";"798";"160";"92";"202";"79";"34";"218";"1062";"30";"0";"3";"733";"0";"15";"8";"3";"25";"6";"1";"1";"3";"-";"-";"7";"1";"0";"1";"1";"150";"-";"-";"-";"-";"-";"-";"16";"0";"8";"0";"1";"53";"0";"5";"9";"-";"-";"-";"-";"6";"2";"28";"139";"4";"3";"0";"0";"1";"17";"2";"-";"-";"1";"2";"20";"11";"0";"1";"42";"2";"-";"-";"-";"-";"0";"0";"0";"0";"0";"1";"0";"17";"0";"0";"0";"16";"-";"176";"8";"5";"5";"1";"14";"1";"1";"3";"3";"1";"-";"-";"9";"2";"0";"50";"0";"4";"0";"48";"0";"9";"940";"-";"-";"3";"1";"6";"0";"0";"0";"0";"1";"0";"0";"19";"-";"0";"0";"-";"-";"-";"-"
"779003";"779003";"74";"9";"3";"2613";"1020";"120";"76";"272";"75";"29";"253";"717";"51";"0";"5";"926";"2";"22";"15";"4";"32";"5";"3";"4";"2";"-";"-";"8";"1";"1";"0";"3";"107";"-";"-";"-";"-";"-";"-";"7";"1";"3";"1";"2";"46";"1";"6";"9";"-";"-";"-";"-";"6";"0";"38";"188";"6";"3";"1";"2";"2";"21";"5";"-";"-";"1";"2";"17";"13";"1";"7";"32";"2";"-";"-";"-";"-";"4";"0";"1";"1";"0";"0";"2";"12";"1";"0";"0";"8";"-";"187";"9";"14";"5";"0";"25";"1";"0";"7";"2";"3";"-";"-";"13";"5";"2";"45";"0";"1";"3";"33";"5";"11";"599";"-";"-";"5";"4";"2";"1";"0";"3";"0";"1";"1";"1";"33";"-";"0";"0";"-";"-";"-";"-"
"779004";"779004";"74";"9";"3";"1758";"433";"63";"34";"122";"37";"8";"356";"679";"26";"0";"2";"388";"0";"20";"4";"3";"11";"2";"1";"2";"0";"-";"-";"6";"1";"3";"0";"2";"51";"-";"-";"-";"-";"-";"-";"4";"0";"1";"1";"0";"23";"2";"1";"2";"-";"-";"-";"-";"2";"0";"14";"84";"0";"3";"0";"0";"0";"19";"0";"-";"-";"0";"2";"11";"5";"0";"0";"18";"1";"-";"-";"-";"-";"0";"0";"0";"0";"0";"0";"0";"6";"0";"1";"0";"1";"-";"331";"2";"6";"5";"0";"8";"1";"0";"0";"2";"1";"-";"-";"5";"1";"1";"42";"1";"0";"1";"46";"2";"4";"576";"-";"-";"3";"2";"4";"0";"0";"1";"0";"0";"1";"1";"14";"-";"0";"0";"-";"-";"-";"-"
"779005";"779005";"74";"9";"3";"602";"104";"24";"10";"35";"15";"7";"99";"296";"12";"0";"1";"92";"0";"4";"4";"0";"2";"0";"0";"1";"0";"-";"-";"2";"0";"0";"0";"2";"20";"-";"-";"-";"-";"-";"-";"0";"1";"1";"0";"0";"8";"0";"0";"0";"-";"-";"-";"-";"2";"0";"4";"19";"0";"4";"0";"0";"0";"6";"0";"-";"-";"0";"1";"1";"2";"0";"1";"9";"1";"-";"-";"-";"-";"0";"0";"1";"0";"0";"1";"0";"3";"0";"0";"0";"2";"-";"85";"3";"1";"1";"0";"7";"0";"0";"0";"2";"0";"-";"-";"3";"0";"1";"11";"1";"1";"0";"25";"2";"0";"252";"-";"-";"2";"0";"1";"1";"0";"1";"0";"0";"0";"0";"7";"-";"0";"0";"-";"-";"-";"-"
"779006";"779006";"74";"9";"3";"347";"89";"20";"13";"37";"11";"8";"33";"132";"4";"0";"3";"74";"0";"1";"2";"1";"6";"1";"0";"1";"0";"-";"-";"3";"0";"0";"0";"1";"16";"-";"-";"-";"-";"-";"-";"3";"0";"0";"0";"0";"9";"0";"0";"1";"-";"-";"-";"-";"0";"0";"7";"21";"1";"0";"0";"2";"0";"5";"1";"-";"-";"1";"0";"6";"1";"0";"1";"2";"0";"-";"-";"-";"-";"0";"0";"0";"0";"0";"0";"0";"5";"0";"2";"0";"1";"-";"22";"2";"3";"0";"1";"3";"1";"0";"0";"1";"0";"-";"-";"1";"2";"0";"7";"0";"1";"0";"7";"0";"1";"113";"-";"-";"0";"0";"0";"0";"0";"0";"2";"0";"0";"0";"2";"-";"0";"0";"-";"-";"-";"-"
"779007";"779007";"74";"9";"3";"439";"122";"13";"8";"35";"11";"2";"34";"208";"4";"2";"1";"107";"0";"2";"1";"2";"3";"3";"3";"0";"0";"-";"-";"2";"0";"0";"0";"1";"10";"-";"-";"-";"-";"-";"-";"4";"0";"0";"0";"0";"2";"1";"1";"0";"-";"-";"-";"-";"1";"0";"4";"22";"1";"1";"0";"1";"0";"4";"1";"-";"-";"0";"0";"3";"2";"0";"0";"6";"0";"-";"-";"-";"-";"0";"0";"0";"0";"0";"0";"0";"2";"0";"0";"0";"0";"-";"26";"3";"1";"1";"0";"2";"0";"0";"0";"0";"1";"-";"-";"3";"1";"0";"10";"0";"0";"0";"8";"0";"3";"183";"-";"-";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"4";"-";"2";"0";"-";"-";"-";"-"
"779008";"779008";"74";"9";"3";"330";"117";"22";"8";"22";"9";"5";"17";"120";"10";"0";"2";"95";"0";"3";"1";"0";"16";"0";"0";"0";"0";"-";"-";"1";"1";"0";"0";"0";"20";"-";"-";"-";"-";"-";"-";"1";"0";"0";"0";"0";"4";"0";"0";"3";"-";"-";"-";"-";"0";"0";"1";"16";"0";"0";"0";"0";"0";"5";"0";"-";"-";"0";"0";"5";"0";"0";"0";"4";"0";"-";"-";"-";"-";"0";"0";"0";"0";"0";"1";"0";"4";"0";"0";"0";"0";"-";"10";"1";"2";"2";"0";"1";"0";"1";"0";"0";"0";"-";"-";"3";"0";"0";"3";"0";"0";"0";"2";"0";"2";"110";"-";"-";"4";"0";"2";"0";"0";"0";"1";"0";"0";"0";"3";"-";"0";"0";"-";"-";"-";"-"
"779009";"779009";"74";"9";"3";"415";"136";"25";"1";"25";"15";"0";"20";"190";"3";"0";"2";"123";"0";"2";"0";"0";"8";"0";"1";"0";"0";"-";"-";"1";"0";"0";"0";"1";"23";"-";"-";"-";"-";"-";"-";"0";"0";"0";"0";"0";"1";"0";"0";"0";"-";"-";"-";"-";"2";"0";"3";"18";"1";"0";"0";"0";"0";"1";"0";"-";"-";"0";"0";"2";"3";"0";"1";"9";"0";"-";"-";"-";"-";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"-";"11";"1";"2";"2";"0";"2";"0";"0";"0";"1";"1";"-";"-";"1";"1";"0";"4";"0";"0";"0";"2";"1";"0";"181";"-";"-";"0";"0";"1";"0";"0";"0";"0";"1";"0";"0";"1";"-";"0";"0";"-";"-";"-";"-"
"779010";"779010";"74";"9";"3";"678";"231";"36";"9";"40";"15";"11";"48";"273";"15";"0";"1";"156";"0";"0";"2";"0";"71";"1";"0";"0";"0";"-";"-";"1";"1";"0";"1";"2";"31";"-";"-";"-";"-";"-";"-";"1";"0";"2";"1";"0";"4";"1";"0";"0";"-";"-";"-";"-";"4";"1";"4";"26";"1";"0";"0";"0";"0";"3";"1";"-";"-";"0";"0";"2";"2";"0";"0";"11";"0";"-";"-";"-";"-";"0";"0";"0";"0";"0";"0";"0";"5";"0";"0";"1";"5";"-";"34";"6";"4";"1";"0";"1";"0";"0";"1";"0";"1";"-";"-";"1";"1";"0";"10";"0";"0";"0";"7";"2";"2";"250";"-";"-";"2";"3";"1";"0";"0";"0";"0";"0";"0";"0";"9";"-";"0";"0";"-";"-";"-";"-"
"779011";"779011";"74";"9";"3";"712";"172";"39";"19";"64";"20";"6";"58";"321";"13";"0";"4";"139";"1";"6";"11";"0";"8";"2";"1";"0";"0";"-";"-";"7";"0";"0";"0";"2";"30";"-";"-";"-";"-";"-";"-";"4";"0";"0";"0";"0";"9";"0";"0";"6";"-";"-";"-";"-";"3";"0";"11";"37";"1";"0";"1";"2";"0";"9";"0";"-";"-";"0";"0";"7";"2";"0";"0";"11";"0";"-";"-";"-";"-";"0";"0";"0";"0";"0";"0";"0";"5";"0";"0";"0";"1";"-";"41";"1";"2";"1";"0";"8";"0";"2";"1";"0";"2";"-";"-";"1";"1";"0";"6";"0";"0";"0";"11";"3";"3";"296";"-";"-";"3";"0";"4";"0";"0";"0";"0";"0";"0";"0";"6";"-";"0";"0";"-";"-";"-";"-"
"779012";"779012";"74";"9";"3";"558";"133";"23";"18";"34";"17";"16";"29";"279";"9";"0";"1";"117";"0";"6";"4";"0";"5";"0";"0";"0";"0";"-";"-";"2";"0";"1";"0";"0";"20";"-";"-";"-";"-";"-";"-";"1";"0";"1";"0";"0";"10";"1";"0";"5";"-";"-";"-";"-";"2";"0";"1";"21";"0";"1";"0";"0";"1";"7";"1";"-";"-";"0";"0";"2";"6";"0";"0";"8";"1";"-";"-";"-";"-";"0";"0";"0";"0";"0";"0";"0";"12";"0";"1";"0";"3";"-";"18";"3";"1";"0";"0";"4";"1";"0";"0";"1";"1";"-";"-";"4";"1";"2";"9";"0";"0";"0";"5";"0";"3";"255";"-";"-";"2";"0";"3";"0";"0";"0";"0";"0";"0";"0";"4";"-";"0";"0";"-";"-";"-";"-"
