"Gruppe";"ValgstedId";"KredsNr";"StorKredsNr";"LandsdelsNr";"FV1984 - Stemmeberettigede";"FV1984 - Afgivne stemmer";"FV1984 - Blanke stemmer";"FV1984 - Andre ugyldige stemmer";"FV1984 - Gyldige stemmer";"FV1984 - A. Socialdemokratiet";"FV1984 - B. Det Radikale Venstre";"FV1984 - C. Det Konservative Folkeparti";"FV1984 - E. Danmarks Retsforbund";"FV1984 - F. Socialistisk Folkeparti";"FV1984 - I. Internationalen";"FV1984 - K. Danmarks Kommunistiske Parti";"FV1984 - L. Marxistisk-Leninistisk Parti";"FV1984 - M. Centrum-Demokraterne";"FV1984 - Q. Kristeligt Folkeparti";"FV1984 - V. Venstre, Danmarks Liberale Parti";"FV1984 - Y. Venstresocialisterne";"FV1984 - Z. Fremskridtspartiet";"FV1984 - 1. Uden for partierne";"FV1984 - 2. Uden for partierne";"FV1984 - 3. Uden for partierne"
"605007";"605007";"73";"13";"3";"1165";"1068";"5";"1";"1062";"286";"54";"243";"21";"78";"0";"2";"0";"55";"27";"250";"11";"34";"1";"-";"-"
"605008";"605008";"73";"13";"3";"1355";"1217";"5";"3";"1209";"309";"83";"266";"32";"95";"1";"1";"0";"74";"39";"246";"12";"51";"0";"-";"-"
"605102";"605102";"73";"13";"3";"2373";"2113";"10";"5";"2098";"345";"120";"514";"36";"111";"0";"3";"1";"177";"120";"560";"17";"94";"0";"-";"-"
"607001";"607001";"70";"13";"3";"11126";"9728";"44";"18";"9666";"4227";"402";"1916";"140";"1093";"5";"67";"2";"438";"218";"787";"125";"244";"2";"-";"-"
"607002";"607002";"70";"13";"3";"1036";"973";"6";"0";"967";"270";"42";"212";"24";"64";"1";"3";"0";"69";"25";"205";"10";"42";"0";"-";"-"
"607003";"607003";"70";"13";"3";"5851";"5360";"27";"5";"5328";"1465";"286";"1634";"83";"464";"1";"16";"1";"332";"140";"693";"61";"152";"0";"-";"-"
"607004";"607004";"70";"13";"3";"545";"499";"2";"1";"496";"141";"27";"129";"7";"32";"0";"3";"0";"25";"19";"96";"4";"13";"0";"-";"-"
"607005";"607005";"70";"13";"3";"2997";"2728";"12";"3";"2713";"718";"177";"781";"74";"217";"0";"2";"1";"164";"79";"418";"8";"74";"0";"-";"-"
"607006";"607006";"70";"13";"3";"6344";"5543";"36";"6";"5501";"2450";"254";"1089";"91";"614";"1";"37";"1";"216";"158";"390";"47";"153";"0";"-";"-"
"607007";"607007";"70";"13";"3";"1085";"1020";"6";"0";"1014";"262";"59";"252";"15";"96";"1";"2";"0";"75";"12";"184";"8";"47";"1";"-";"-"
"607008";"607008";"70";"13";"3";"5014";"4258";"31";"7";"4220";"1735";"123";"952";"50";"538";"6";"38";"0";"140";"118";"293";"99";"128";"0";"-";"-"
"609001";"609001";"75";"13";"3";"230";"217";"0";"0";"217";"49";"7";"45";"10";"23";"0";"0";"0";"14";"5";"53";"2";"9";"0";"-";"-"
"609002";"609002";"75";"13";"3";"243";"223";"3";"0";"220";"44";"13";"51";"5";"15";"0";"0";"0";"5";"1";"69";"4";"13";"0";"-";"-"
"609003";"609003";"75";"13";"3";"832";"732";"2";"1";"729";"162";"39";"181";"16";"63";"0";"2";"0";"49";"13";"173";"11";"20";"0";"-";"-"
"609004";"609004";"75";"13";"3";"1148";"1073";"7";"2";"1064";"319";"51";"271";"17";"86";"2";"2";"0";"59";"19";"171";"17";"50";"0";"-";"-"
"609005";"609005";"75";"13";"3";"474";"433";"4";"0";"429";"125";"16";"85";"7";"43";"0";"0";"0";"17";"11";"95";"7";"23";"0";"-";"-"
"609006";"609006";"75";"13";"3";"372";"331";"0";"1";"330";"57";"19";"70";"8";"25";"0";"1";"0";"14";"7";"96";"20";"13";"0";"-";"-"
"609007";"609007";"75";"13";"3";"303";"269";"2";"1";"266";"54";"13";"51";"3";"21";"0";"0";"0";"20";"6";"81";"4";"13";"0";"-";"-"
"609008";"609008";"75";"13";"3";"1180";"1073";"5";"1";"1067";"261";"47";"232";"12";"128";"0";"9";"0";"59";"23";"229";"30";"37";"0";"-";"-"
"609009";"609009";"75";"13";"3";"313";"278";"3";"0";"275";"53";"14";"54";"0";"29";"0";"2";"0";"17";"8";"77";"3";"18";"0";"-";"-"
"609010";"609010";"75";"13";"3";"1276";"1103";"8";"3";"1092";"244";"55";"259";"14";"101";"1";"1";"0";"70";"25";"258";"12";"52";"0";"-";"-"
"609011";"609011";"75";"13";"3";"243";"219";"2";"0";"217";"45";"13";"41";"2";"17";"0";"0";"0";"12";"9";"58";"7";"13";"0";"-";"-"
"609012";"609012";"75";"13";"3";"276";"252";"3";"0";"249";"42";"12";"36";"4";"22";"0";"0";"0";"12";"4";"103";"6";"8";"0";"-";"-"
"611001";"611001";"73";"13";"3";"3906";"3394";"17";"4";"3373";"582";"176";"978";"40";"139";"2";"5";"0";"255";"211";"816";"14";"155";"0";"-";"-"
"611002";"611002";"73";"13";"3";"1736";"1569";"7";"3";"1559";"272";"77";"359";"33";"69";"1";"2";"0";"79";"125";"414";"17";"111";"0";"-";"-"
"611003";"611003";"73";"13";"3";"882";"786";"3";"2";"781";"130";"42";"188";"8";"46";"0";"0";"0";"54";"23";"236";"13";"41";"0";"-";"-"
"611004";"611004";"73";"13";"3";"843";"759";"3";"2";"754";"144";"46";"174";"5";"28";"1";"0";"0";"50";"55";"192";"4";"55";"0";"-";"-"
"611005";"611005";"73";"13";"3";"1162";"1020";"11";"3";"1006";"156";"54";"277";"12";"27";"0";"2";"0";"75";"70";"267";"7";"59";"0";"-";"-"
"611006";"611006";"73";"13";"3";"408";"387";"3";"0";"384";"54";"25";"95";"2";"12";"0";"0";"0";"13";"22";"130";"1";"30";"0";"-";"-"
"611107";"611107";"73";"13";"3";"882";"797";"0";"0";"797";"116";"42";"166";"10";"21";"0";"2";"0";"47";"42";"269";"8";"74";"0";"-";"-"
"613001";"613001";"74";"13";"3";"3312";"2962";"25";"3";"2934";"778";"141";"737";"48";"155";"0";"6";"0";"201";"285";"431";"13";"138";"1";"-";"-"
"613002";"613002";"74";"13";"3";"2550";"2270";"22";"0";"2248";"735";"130";"446";"37";"153";"2";"5";"1";"119";"240";"272";"12";"96";"0";"-";"-"
"613004";"613004";"74";"13";"3";"934";"824";"3";"0";"821";"198";"58";"195";"7";"54";"0";"2";"0";"54";"37";"169";"10";"37";"0";"-";"-"
"613005";"613005";"74";"13";"3";"438";"399";"1";"0";"398";"82";"18";"63";"4";"16";"0";"0";"0";"21";"88";"93";"0";"12";"1";"-";"-"
"613006";"613006";"74";"13";"3";"885";"810";"5";"0";"805";"240";"51";"170";"14";"55";"0";"2";"0";"61";"18";"152";"9";"31";"2";"-";"-"
"613103";"613103";"74";"13";"3";"638";"589";"1";"1";"587";"96";"17";"106";"8";"19";"0";"0";"0";"44";"148";"125";"4";"20";"0";"-";"-"
"613104";"613104";"74";"13";"3";"778";"715";"5";"0";"710";"154";"17";"126";"7";"34";"2";"0";"0";"33";"157";"145";"5";"30";"0";"-";"-"
"615001";"615001";"75";"13";"3";"4737";"4131";"19";"10";"4102";"2004";"129";"782";"47";"454";"1";"27";"0";"129";"90";"283";"42";"114";"0";"-";"-"
"615002";"615002";"75";"13";"3";"4466";"3887";"27";"8";"3852";"2005";"99";"663";"58";"464";"4";"41";"0";"116";"69";"194";"60";"78";"1";"-";"-"
"615004";"615004";"75";"13";"3";"154";"139";"1";"0";"138";"11";"4";"31";"2";"7";"0";"0";"0";"18";"13";"42";"2";"8";"0";"-";"-"
"615006";"615006";"75";"13";"3";"8531";"7735";"42";"13";"7680";"2635";"356";"2068";"105";"810";"1";"33";"0";"435";"146";"772";"44";"274";"1";"-";"-"
"615007";"615007";"75";"13";"3";"3579";"3296";"24";"1";"3271";"1049";"155";"918";"33";"323";"0";"12";"1";"223";"60";"345";"25";"127";"0";"-";"-"
"615008";"615008";"75";"13";"3";"1214";"1107";"7";"0";"1100";"271";"73";"287";"16";"80";"1";"2";"0";"86";"15";"216";"5";"48";"0";"-";"-"
"615009";"615009";"75";"13";"3";"1421";"1269";"7";"1";"1261";"359";"76";"249";"13";"84";"0";"10";"0";"59";"29";"309";"20";"53";"0";"-";"-"
"615010";"615010";"75";"13";"3";"1529";"1372";"8";"2";"1362";"360";"79";"301";"19";"124";"1";"5";"1";"83";"39";"269";"12";"69";"0";"-";"-"
"615011";"615011";"75";"13";"3";"3067";"2845";"19";"6";"2820";"527";"162";"956";"39";"191";"0";"13";"1";"222";"69";"528";"30";"82";"0";"-";"-"
"615101";"615101";"75";"13";"3";"3246";"2819";"14";"6";"2799";"1205";"107";"600";"37";"333";"2";"23";"0";"96";"74";"192";"43";"87";"0";"-";"-"
"615103";"615103";"75";"13";"3";"3681";"3084";"18";"5";"3061";"1224";"90";"767";"34";"384";"1";"34";"1";"94";"75";"208";"61";"88";"0";"-";"-"
"615104";"615104";"75";"13";"3";"5072";"4457";"19";"9";"4429";"1870";"173";"970";"49";"511";"1";"37";"1";"203";"105";"346";"55";"108";"0";"-";"-"
"617001";"617001";"72";"13";"3";"2123";"1951";"10";"1";"1940";"390";"132";"401";"30";"241";"0";"2";"0";"115";"70";"423";"51";"84";"1";"-";"-"
"617002";"617002";"72";"13";"3";"882";"790";"6";"0";"784";"147";"50";"138";"12";"39";"0";"1";"0";"44";"40";"253";"13";"47";"0";"-";"-"
"617005";"617005";"72";"13";"3";"619";"568";"2";"1";"565";"104";"35";"122";"8";"41";"0";"1";"0";"34";"25";"159";"12";"24";"0";"-";"-"
"619001";"619001";"74";"13";"3";"1948";"1723";"6";"0";"1717";"477";"91";"502";"38";"133";"0";"7";"0";"88";"45";"254";"9";"73";"0";"-";"-"
"619002";"619002";"74";"13";"3";"537";"501";"3";"0";"498";"158";"32";"93";"5";"28";"0";"0";"0";"23";"14";"97";"7";"41";"0";"-";"-"
"619003";"619003";"74";"13";"3";"637";"556";"5";"0";"551";"166";"26";"129";"14";"39";"0";"4";"0";"21";"11";"113";"8";"20";"0";"-";"-"
"619004";"619004";"74";"13";"3";"1409";"1232";"5";"0";"1227";"353";"56";"263";"10";"76";"0";"2";"0";"60";"30";"314";"11";"52";"0";"-";"-"
"619005";"619005";"74";"13";"3";"1043";"953";"8";"0";"945";"247";"54";"217";"16";"74";"1";"3";"1";"63";"21";"198";"4";"46";"0";"-";"-"
"619006";"619006";"74";"13";"3";"1131";"999";"1";"0";"998";"250";"46";"256";"15";"79";"1";"1";"0";"53";"42";"208";"4";"43";"0";"-";"-"
"619007";"619007";"74";"13";"3";"1224";"1111";"8";"0";"1103";"243";"45";"261";"11";"67";"4";"3";"0";"71";"45";"265";"29";"59";"0";"-";"-"
"619008";"619008";"74";"13";"3";"1287";"1136";"9";"4";"1123";"287";"61";"247";"9";"86";"0";"4";"0";"59";"36";"279";"8";"47";"0";"-";"-"
"619009";"619009";"74";"13";"3";"1550";"1428";"14";"0";"1414";"316";"75";"405";"15";"108";"0";"3";"0";"83";"35";"309";"10";"55";"0";"-";"-"
"619010";"619010";"74";"13";"3";"106";"96";"0";"0";"96";"15";"11";"19";"4";"7";"0";"0";"0";"7";"0";"28";"4";"1";"0";"-";"-"
"621001";"621001";"71";"13";"3";"7603";"6584";"36";"9";"6539";"2021";"344";"1588";"83";"834";"2";"42";"3";"295";"197";"855";"111";"160";"4";"-";"-"
"621002";"621002";"71";"13";"3";"5993";"5115";"27";"8";"5080";"2063";"201";"1027";"88";"667";"0";"35";"1";"148";"184";"421";"77";"163";"5";"-";"-"
"621004";"621004";"71";"13";"3";"4814";"4050";"19";"6";"4025";"1831";"178";"693";"52";"558";"1";"25";"1";"141";"105";"311";"38";"91";"0";"-";"-"
"621005";"621005";"71";"13";"3";"2164";"1964";"9";"2";"1953";"296";"131";"669";"20";"157";"0";"5";"0";"129";"42";"418";"27";"59";"0";"-";"-"
"621006";"621006";"71";"13";"3";"614";"556";"2";"0";"554";"148";"32";"91";"10";"45";"0";"1";"0";"16";"28";"158";"4";"21";"0";"-";"-"
"621007";"621007";"71";"13";"3";"1523";"1373";"4";"1";"1368";"298";"89";"283";"21";"126";"0";"3";"0";"66";"35";"362";"12";"73";"0";"-";"-"
"621008";"621008";"71";"13";"3";"3629";"3309";"18";"3";"3288";"819";"212";"870";"41";"346";"4";"8";"1";"196";"79";"577";"19";"114";"2";"-";"-"
"621009";"621009";"71";"13";"3";"2196";"1937";"13";"2";"1922";"516";"120";"419";"29";"198";"1";"5";"0";"89";"72";"339";"33";"101";"0";"-";"-"
"621010";"621010";"71";"13";"3";"1483";"1345";"10";"1";"1334";"416";"68";"317";"25";"139";"0";"1";"2";"65";"49";"202";"7";"43";"0";"-";"-"
"621101";"621101";"71";"13";"3";"8680";"7637";"30";"8";"7599";"2746";"364";"1792";"137";"792";"5";"29";"1";"334";"195";"894";"54";"256";"0";"-";"-"
"621103";"621103";"71";"13";"3";"3495";"3199";"23";"1";"3175";"1133";"151";"677";"57";"394";"0";"6";"1";"152";"119";"346";"16";"123";"0";"-";"-"
"623001";"623001";"71";"13";"3";"2151";"1914";"20";"0";"1894";"477";"94";"467";"31";"164";"1";"4";"0";"96";"148";"306";"18";"88";"0";"-";"-"
"623002";"623002";"71";"13";"3";"1257";"1117";"5";"3";"1109";"246";"62";"216";"9";"69";"0";"2";"0";"49";"44";"351";"18";"43";"0";"-";"-"
"625001";"625001";"73";"13";"3";"1711";"1554";"7";"1";"1546";"275";"52";"396";"12";"69";"0";"1";"0";"95";"126";"353";"21";"146";"0";"-";"-"
"625002";"625002";"73";"13";"3";"425";"377";"3";"1";"373";"72";"17";"75";"1";"17";"0";"1";"0";"18";"35";"107";"4";"26";"0";"-";"-"
"625003";"625003";"73";"13";"3";"1863";"1657";"9";"3";"1645";"364";"103";"477";"14";"82";"1";"5";"1";"79";"72";"326";"12";"107";"2";"-";"-"
"625004";"625004";"73";"13";"3";"460";"417";"4";"0";"413";"134";"9";"83";"4";"18";"0";"0";"1";"33";"35";"68";"1";"27";"0";"-";"-"
"625005";"625005";"73";"13";"3";"894";"793";"9";"1";"783";"136";"31";"180";"13";"31";"0";"3";"0";"63";"74";"196";"4";"52";"0";"-";"-"
"627001";"627001";"74";"13";"3";"869";"799";"5";"2";"792";"187";"50";"180";"9";"48";"0";"1";"0";"39";"20";"200";"8";"50";"0";"-";"-"
"627002";"627002";"74";"13";"3";"430";"400";"2";"0";"398";"67";"22";"85";"12";"19";"0";"0";"0";"24";"7";"128";"9";"25";"0";"-";"-"
"627003";"627003";"74";"13";"3";"667";"599";"2";"1";"596";"105";"32";"120";"7";"47";"2";"3";"0";"35";"24";"197";"4";"20";"0";"-";"-"
"627004";"627004";"74";"13";"3";"769";"698";"4";"0";"694";"157";"32";"138";"6";"46";"0";"0";"0";"69";"27";"172";"15";"30";"2";"-";"-"
"627005";"627005";"74";"13";"3";"1108";"1012";"4";"0";"1008";"253";"44";"236";"9";"57";"0";"5";"0";"56";"88";"207";"6";"47";"0";"-";"-"
"627006";"627006";"74";"13";"3";"1711";"1555";"10";"5";"1540";"385";"54";"401";"21";"84";"0";"0";"0";"105";"70";"334";"11";"75";"0";"-";"-"
"627007";"627007";"74";"13";"3";"1013";"896";"4";"2";"890";"204";"48";"248";"13";"46";"0";"2";"0";"50";"44";"169";"11";"55";"0";"-";"-"
"627008";"627008";"74";"13";"3";"554";"507";"5";"1";"501";"104";"43";"94";"21";"35";"1";"4";"0";"27";"9";"133";"1";"29";"0";"-";"-"
"627009";"627009";"74";"13";"3";"714";"645";"5";"2";"638";"186";"24";"150";"15";"38";"0";"1";"0";"39";"22";"131";"7";"25";"0";"-";"-"
"627010";"627010";"74";"13";"3";"385";"347";"2";"0";"345";"69";"5";"81";"3";"19";"0";"0";"0";"26";"9";"105";"2";"26";"0";"-";"-"
"629001";"629001";"71";"13";"3";"3581";"3156";"24";"4";"3128";"955";"176";"715";"38";"223";"1";"8";"2";"142";"221";"502";"11";"134";"0";"-";"-"
"629002";"629002";"71";"13";"3";"347";"331";"2";"0";"329";"105";"12";"46";"1";"23";"0";"0";"0";"12";"30";"89";"1";"10";"0";"-";"-"
"629003";"629003";"71";"13";"3";"1013";"912";"6";"0";"906";"272";"52";"164";"9";"59";"0";"1";"0";"30";"14";"255";"4";"46";"0";"-";"-"
"631001";"631001";"72";"13";"3";"10599";"8868";"56";"14";"8798";"3968";"310";"1636";"115";"1001";"7";"54";"1";"330";"232";"706";"154";"279";"5";"-";"-"
"631002";"631002";"72";"13";"3";"2843";"2447";"15";"4";"2428";"1165";"78";"433";"39";"285";"0";"24";"2";"70";"79";"144";"49";"60";"0";"-";"-"
"631003";"631003";"72";"13";"3";"4305";"3718";"28";"3";"3687";"1648";"181";"697";"46";"398";"1";"26";"1";"168";"67";"323";"35";"96";"0";"-";"-"
"631004";"631004";"72";"13";"3";"3903";"3486";"18";"2";"3466";"1379";"150";"715";"58";"334";"1";"12";"2";"189";"112";"374";"28";"111";"1";"-";"-"
"631005";"631005";"72";"13";"3";"667";"613";"2";"0";"611";"139";"43";"139";"11";"33";"1";"1";"1";"32";"26";"149";"7";"29";"0";"-";"-"
"631007";"631007";"72";"13";"3";"1300";"1158";"6";"3";"1149";"467";"53";"255";"16";"106";"0";"8";"0";"46";"42";"99";"19";"38";"0";"-";"-"
"631008";"631008";"72";"13";"3";"1190";"1086";"3";"0";"1083";"340";"63";"270";"26";"99";"0";"3";"0";"70";"23";"143";"15";"31";"0";"-";"-"
"631009";"631009";"72";"13";"3";"1110";"1010";"4";"0";"1006";"251";"62";"283";"20";"93";"0";"1";"0";"63";"19";"175";"9";"30";"0";"-";"-"
"631010";"631010";"72";"13";"3";"858";"798";"6";"0";"792";"201";"41";"197";"8";"52";"0";"5";"0";"50";"26";"171";"5";"36";"0";"-";"-"
"631011";"631011";"72";"13";"3";"2753";"2513";"8";"3";"2502";"763";"168";"676";"39";"179";"0";"6";"0";"147";"65";"356";"20";"83";"0";"-";"-"
"631012";"631012";"72";"13";"3";"2580";"2364";"13";"6";"2345";"490";"153";"773";"32";"193";"0";"7";"1";"148";"57";"361";"43";"87";"0";"-";"-"
"631107";"631107";"72";"13";"3";"4438";"4077";"18";"4";"4055";"1055";"280";"1153";"48";"368";"1";"8";"1";"312";"113";"571";"35";"110";"0";"-";"-"
"631109";"631109";"72";"13";"3";"1326";"1178";"7";"1";"1170";"498";"48";"235";"16";"111";"0";"6";"0";"49";"25";"138";"15";"29";"0";"-";"-"
"651001";"651001";"77";"14";"3";"2686";"2486";"8";"3";"2475";"371";"57";"667";"20";"86";"0";"1";"0";"194";"343";"578";"5";"153";"-";"-";"-"
"651002";"651002";"77";"14";"3";"504";"474";"2";"0";"472";"38";"2";"88";"1";"10";"0";"0";"0";"76";"86";"134";"2";"35";"-";"-";"-"
"651003";"651003";"77";"14";"3";"605";"554";"5";"1";"548";"165";"11";"116";"5";"19";"0";"0";"0";"44";"39";"95";"1";"53";"-";"-";"-"
"651004";"651004";"77";"14";"3";"921";"854";"3";"1";"850";"121";"43";"202";"7";"30";"0";"1";"0";"65";"84";"219";"3";"75";"-";"-";"-"
"653001";"653001";"79";"14";"3";"4800";"4224";"28";"6";"4190";"1111";"201";"1033";"79";"281";"0";"5";"2";"227";"237";"740";"24";"250";"-";"-";"-"
"653003";"653003";"79";"14";"3";"350";"290";"1";"0";"289";"53";"13";"52";"2";"14";"0";"0";"0";"10";"9";"121";"1";"14";"-";"-";"-"
"653004";"653004";"79";"14";"3";"300";"227";"0";"0";"227";"11";"12";"51";"1";"9";"1";"0";"0";"4";"25";"94";"2";"17";"-";"-";"-"
"653101";"653101";"79";"14";"3";"300";"248";"2";"0";"246";"27";"2";"51";"3";"10";"0";"0";"0";"12";"21";"86";"3";"31";"-";"-";"-"
"653102";"653102";"79";"14";"3";"550";"459";"3";"0";"456";"63";"11";"88";"7";"26";"0";"0";"0";"18";"79";"121";"0";"43";"-";"-";"-"
"655001";"655001";"79";"14";"3";"3207";"2870";"18";"0";"2852";"638";"130";"637";"22";"146";"0";"1";"1";"127";"365";"663";"22";"100";"-";"-";"-"
"655003";"655003";"79";"14";"3";"574";"526";"2";"1";"523";"81";"45";"91";"5";"24";"0";"4";"0";"23";"26";"184";"12";"28";"-";"-";"-"
"655004";"655004";"79";"14";"3";"644";"593";"3";"0";"590";"54";"25";"111";"5";"12";"0";"0";"0";"30";"54";"257";"5";"37";"-";"-";"-"
"655005";"655005";"79";"14";"3";"478";"439";"2";"0";"437";"39";"21";"86";"5";"4";"0";"1";"0";"21";"17";"210";"5";"28";"-";"-";"-"
"655006";"655006";"79";"14";"3";"388";"364";"1";"0";"363";"28";"15";"52";"1";"11";"0";"0";"0";"17";"65";"151";"1";"22";"-";"-";"-"
"655007";"655007";"79";"14";"3";"486";"423";"2";"0";"421";"60";"11";"87";"8";"16";"0";"0";"0";"17";"81";"116";"0";"25";"-";"-";"-"
"655107";"655107";"79";"14";"3";"360";"332";"0";"0";"332";"55";"8";"47";"2";"11";"0";"0";"0";"11";"24";"145";"1";"28";"-";"-";"-"
"655108";"655108";"79";"14";"3";"337";"301";"0";"0";"301";"26";"1";"68";"0";"1";"0";"0";"0";"25";"76";"86";"1";"17";"-";"-";"-"
"655110";"655110";"79";"14";"3";"342";"316";"3";"0";"313";"57";"15";"44";"2";"13";"0";"0";"0";"15";"69";"90";"0";"8";"-";"-";"-"
"655111";"655111";"79";"14";"3";"257";"229";"0";"0";"229";"22";"10";"61";"2";"11";"0";"1";"0";"6";"22";"79";"2";"13";"-";"-";"-"
"657001";"657001";"78";"14";"3";"19917";"17572";"90";"42";"17440";"5720";"580";"3721";"194";"1662";"6";"62";"5";"960";"1319";"2447";"179";"585";"-";"-";"-"
"657002";"657002";"78";"14";"3";"678";"593";"7";"0";"586";"134";"25";"133";"11";"19";"0";"1";"0";"37";"37";"148";"1";"40";"-";"-";"-"
"657003";"657003";"78";"14";"3";"363";"323";"1";"0";"322";"109";"10";"54";"11";"26";"0";"1";"0";"15";"12";"57";"3";"24";"-";"-";"-"
"657005";"657005";"78";"14";"3";"4660";"4302";"16";"4";"4282";"866";"179";"1009";"40";"260";"2";"7";"0";"332";"411";"986";"31";"159";"-";"-";"-"
"657006";"657006";"78";"14";"3";"660";"588";"3";"0";"585";"153";"12";"143";"4";"19";"0";"0";"0";"40";"42";"131";"0";"41";"-";"-";"-"
"657007";"657007";"78";"14";"3";"788";"700";"4";"1";"695";"215";"10";"128";"11";"49";"0";"3";"1";"34";"61";"127";"7";"49";"-";"-";"-"
"657008";"657008";"78";"14";"3";"3207";"3017";"13";"4";"3000";"639";"148";"767";"39";"178";"0";"9";"0";"247";"167";"628";"20";"158";"-";"-";"-"
"657009";"657009";"78";"14";"3";"394";"360";"0";"0";"360";"44";"6";"84";"4";"7";"0";"1";"0";"22";"38";"104";"0";"50";"-";"-";"-"
"657010";"657010";"78";"14";"3";"413";"382";"1";"1";"380";"34";"13";"76";"4";"16";"0";"1";"0";"21";"58";"130";"0";"27";"-";"-";"-"
"657011";"657011";"78";"14";"3";"2790";"2563";"10";"2";"2551";"541";"96";"549";"48";"128";"0";"4";"0";"223";"218";"600";"10";"134";"-";"-";"-"
"657012";"657012";"78";"14";"3";"596";"559";"2";"0";"557";"124";"21";"103";"8";"36";"1";"0";"0";"41";"34";"139";"6";"44";"-";"-";"-"
"657013";"657013";"78";"14";"3";"2608";"2359";"10";"0";"2349";"487";"80";"606";"26";"107";"0";"0";"2";"178";"202";"503";"8";"150";"-";"-";"-"
"657014";"657014";"78";"14";"3";"3214";"2960";"8";"5";"2947";"785";"117";"651";"26";"233";"0";"12";"0";"254";"217";"513";"16";"123";"-";"-";"-"
"657015";"657015";"78";"14";"3";"219";"204";"1";"0";"203";"42";"6";"23";"4";"8";"0";"0";"1";"16";"11";"85";"0";"7";"-";"-";"-"
"659101";"659101";"76";"14";"3";"159";"145";"0";"0";"145";"18";"12";"30";"4";"3";"0";"0";"0";"9";"8";"51";"0";"10";"-";"-";"-"
"659102";"659102";"76";"14";"3";"714";"659";"2";"1";"656";"78";"27";"137";"9";"18";"0";"0";"0";"39";"76";"243";"3";"26";"-";"-";"-"
"659103";"659103";"76";"14";"3";"285";"238";"1";"0";"237";"17";"10";"75";"4";"2";"0";"0";"0";"7";"33";"72";"2";"15";"-";"-";"-"
"659104";"659104";"76";"14";"3";"2188";"1776";"7";"3";"1766";"214";"46";"552";"12";"45";"0";"1";"0";"134";"250";"398";"11";"103";"-";"-";"-"
"659105";"659105";"76";"14";"3";"154";"126";"1";"0";"125";"18";"4";"38";"2";"5";"0";"1";"0";"6";"9";"30";"0";"12";"-";"-";"-"
"659106";"659106";"76";"14";"3";"141";"129";"0";"0";"129";"15";"7";"35";"1";"5";"0";"0";"0";"6";"9";"47";"0";"4";"-";"-";"-"
"661001";"661001";"77";"14";"3";"22102";"19894";"124";"21";"19749";"6423";"812";"4272";"247";"1828";"2";"58";"6";"1350";"952";"2913";"229";"657";"-";"-";"-"
"661002";"661002";"77";"14";"3";"2474";"2323";"16";"3";"2304";"505";"115";"528";"21";"142";"0";"6";"0";"208";"161";"462";"23";"133";"-";"-";"-"
"661003";"661003";"77";"14";"3";"1650";"1499";"8";"1";"1490";"265";"44";"296";"13";"53";"0";"5";"0";"100";"88";"502";"5";"119";"-";"-";"-"
"661004";"661004";"77";"14";"3";"1315";"1233";"9";"1";"1223";"243";"49";"290";"7";"61";"0";"0";"0";"101";"65";"334";"8";"65";"-";"-";"-"
"663001";"663001";"78";"14";"3";"9259";"8322";"66";"11";"8245";"2107";"303";"2000";"93";"582";"4";"10";"0";"516";"667";"1466";"60";"437";"-";"-";"-"
"663002";"663002";"78";"14";"3";"702";"650";"9";"0";"641";"108";"13";"121";"3";"26";"0";"0";"1";"39";"80";"197";"5";"48";"-";"-";"-"
"663003";"663003";"78";"14";"3";"2265";"2086";"9";"1";"2076";"429";"63";"453";"12";"65";"0";"2";"0";"122";"234";"553";"11";"132";"-";"-";"-"
"663004";"663004";"78";"14";"3";"328";"296";"2";"0";"294";"22";"3";"60";"3";"4";"0";"4";"0";"7";"33";"130";"2";"26";"-";"-";"-"
"663005";"663005";"78";"14";"3";"1516";"1350";"13";"2";"1335";"403";"57";"293";"12";"118";"2";"2";"0";"104";"59";"191";"10";"84";"-";"-";"-"
"663006";"663006";"78";"14";"3";"324";"293";"1";"0";"292";"82";"6";"53";"2";"25";"0";"2";"0";"13";"18";"57";"1";"33";"-";"-";"-"
"665001";"665001";"76";"14";"3";"4148";"3650";"29";"5";"3616";"1076";"146";"976";"32";"207";"0";"11";"1";"253";"197";"518";"32";"167";"-";"-";"-"
"665002";"665002";"76";"14";"3";"1126";"1037";"7";"1";"1029";"201";"60";"327";"7";"57";"0";"0";"0";"77";"53";"203";"9";"35";"-";"-";"-"
"665003";"665003";"76";"14";"3";"1281";"1163";"4";"1";"1158";"166";"65";"206";"23";"162";"2";"6";"0";"55";"163";"237";"35";"38";"-";"-";"-"
"665004";"665004";"76";"14";"3";"416";"374";"2";"0";"372";"53";"19";"67";"4";"8";"0";"0";"0";"26";"42";"143";"0";"10";"-";"-";"-"
"665005";"665005";"76";"14";"3";"755";"710";"3";"2";"705";"101";"47";"142";"7";"18";"0";"5";"0";"49";"71";"199";"2";"64";"-";"-";"-"
"665006";"665006";"76";"14";"3";"1800";"1619";"8";"3";"1608";"318";"85";"351";"14";"86";"0";"3";"0";"101";"109";"427";"13";"101";"-";"-";"-"
"665007";"665007";"76";"14";"3";"258";"244";"1";"0";"243";"37";"2";"51";"1";"10";"0";"0";"0";"13";"15";"92";"2";"20";"-";"-";"-"
"665008";"665008";"76";"14";"3";"623";"571";"0";"0";"571";"100";"24";"117";"13";"19";"0";"1";"0";"26";"44";"185";"1";"41";"-";"-";"-"
